Recording started
time,accelX,accelY,accelZ,accelMagnitude,gyroX,gyroY,gyroZ,gyroMagnitude,activity
8,-0.38,0.49,0.80,1.01,1.68,-2.66,0.21,3.15,STILL
67,-0.38,0.49,0.81,1.02,2.03,-3.78,0.00,4.29,STILL
126,-0.37,0.48,0.81,1.01,5.32,-3.85,0.56,6.59,STILL
184,-0.36,0.50,0.82,1.03,3.64,-2.24,0.63,4.32,STILL
243,-0.37,0.51,0.82,1.03,0.91,-0.77,1.33,1.79,STILL
301,-0.38,0.51,0.79,1.02,2.45,-1.05,-0.49,2.71,STILL
360,-0.40,0.53,0.77,1.02,-2.52,-2.59,-1.05,3.76,STILL
419,-0.37,0.50,0.81,1.02,-1.82,-2.24,-0.21,2.89,STILL
477,-0.37,0.49,0.81,1.02,-0.07,-1.33,0.70,1.50,STILL
536,-0.38,0.51,0.78,1.01,0.07,-1.19,-0.14,1.20,STILL
594,-0.37,0.50,0.81,1.02,0.91,-1.19,-0.14,1.50,STILL
653,-0.37,0.49,0.80,1.01,-0.42,-2.80,-1.33,3.13,STILL
712,-0.37,0.49,0.80,1.01,0.84,-1.75,-0.63,2.04,STILL
770,-0.37,0.51,0.81,1.03,0.07,-2.38,-1.82,3.00,STILL
829,-0.37,0.48,0.81,1.01,-1.89,-2.52,-2.10,3.79,STILL
887,-0.38,0.50,0.81,1.02,1.61,-0.07,0.70,1.76,STILL
946,-0.38,0.49,0.81,1.02,-1.05,-1.75,-1.96,2.83,STILL
1005,-0.37,0.62,0.81,1.08,-0.35,-0.98,0.35,1.10,STILL
1063,-0.37,0.49,0.80,1.01,-0.91,2.45,-2.03,3.31,STILL
1123,-0.38,0.48,0.82,1.02,-0.21,-1.33,-0.63,1.49,STILL
1181,-0.38,0.51,0.80,1.02,1.05,-1.19,-0.28,1.61,STILL
1240,-0.38,0.49,0.80,1.01,0.21,-2.52,-1.40,2.89,STILL
1299,-0.38,0.49,0.81,1.02,0.98,-1.12,-0.84,1.71,STILL
1357,-0.38,0.49,0.81,1.02,0.35,-2.45,-0.98,2.66,STILL
1416,-0.37,0.49,0.81,1.02,1.33,-0.63,-0.28,1.50,STILL
1474,-0.38,0.50,0.80,1.02,0.00,-1.61,-0.77,1.78,STILL
1533,-0.39,0.49,0.81,1.02,-1.19,-1.82,-1.68,2.75,STILL
1592,-0.38,0.48,0.81,1.01,-0.35,-0.56,1.05,1.24,STILL
1651,-0.38,0.49,0.81,1.02,-0.28,-1.61,0.28,1.66,STILL
1710,-0.38,0.49,0.81,1.02,0.70,-1.26,-0.35,1.48,STILL
1768,-0.40,0.50,0.77,1.01,-0.77,-4.27,-0.63,4.38,STILL
1827,-0.37,0.49,0.81,1.02,0.21,-2.17,0.49,2.23,STILL
1885,-0.38,0.49,0.81,1.02,0.07,-1.19,0.35,1.24,STILL
1944,-0.38,0.49,0.80,1.02,0.14,-1.82,-0.42,1.87,STILL
2003,-0.38,0.49,0.81,1.02,3.57,-5.53,1.54,6.76,STILL
2061,-0.37,0.49,0.80,1.01,-0.21,-2.52,-0.56,2.59,STILL
2120,-0.41,0.49,0.79,1.02,-1.61,-2.03,-0.35,2.61,STILL
2178,-0.38,0.49,0.80,1.01,0.42,-1.75,-0.14,1.81,STILL
2237,-0.39,0.50,0.80,1.02,1.89,-1.75,0.56,2.64,STILL
2296,-0.38,0.50,0.81,1.02,0.14,-1.82,-0.63,1.93,STILL
2354,-0.38,0.49,0.82,1.03,-0.14,-2.52,-0.14,2.53,STILL
2413,-0.39,0.49,0.79,1.01,0.70,-2.03,-0.42,2.19,STILL
2471,-0.38,0.49,0.80,1.02,2.59,-4.41,-0.77,5.17,STILL
2530,-0.38,0.48,0.81,1.01,0.56,-2.17,-0.56,2.31,STILL
2589,-0.38,0.49,0.80,1.01,0.56,-1.96,-0.28,2.06,STILL
2647,-0.38,0.48,0.81,1.02,-0.07,-1.12,-0.49,1.22,STILL
