activity,recording,windowStart,windowEnd,samples,target,accelMagnitudeStd,gyroMagnitudeStd,accelMagnitudeRange,gyroMagnitudeRange,meanAccelJerk,maxAccelJerk,dominantAccelFrequency,dominantFrequencyPowerRatio,motionBandPower,accelRegularity
ARM_SWING,1,19.0,21.0,34,0,0.09337204667536221,32.10622841217372,0.33999999999999997,99.91,0.7254566533197576,2.0338983050847075,1.4893937114487752,0.7126170600477303,4.4107155016777275,0.3517283322282712
ARM_SWING,1,21.0,23.0,33,0,0.0815798999353511,28.138365154572938,0.27000000000000013,92.23,0.5021825686732876,1.666666666666605,1.5367622340680973,0.5224806605746125,3.298190027367535,0.03692131313688766
ARM_SWING,1,23.0,25.0,34,0,0.08994663931395898,34.33213838806982,0.41000000000000003,119.94999999999999,0.7809775132977973,2.3728813559323023,1.4886322627210395,0.6040265641701011,3.351922719730799,0.09882730317467832
ARM_SWING,1,25.0,27.0,34,0,0.12218738799674511,34.65161485199803,0.43999999999999995,126.06,0.8649794260548231,3.220338983050789,1.4863525808485725,0.703027313554948,6.805039965231457,0.02096526375632407
ARM_SWING,1,27.0,29.0,34,0,0.09671060529471724,36.15342713250855,0.39,119.44000000000001,0.8223143179309207,3.389830508474721,1.4878715921728958,0.5310420660938695,4.1335724667167115,0.20754716981132068
ARM_SWING,1,29.0,31.0,33,0,0.11685580889909535,37.13399143295645,0.5,149.05,0.9268793834015211,2.372881355932304,1.533521828724779,0.4028829467705066,6.920443365416186,0.3846409979585508
ARM_SWING,2,1.0,3.0,34,0,0.1417512807897563,30.250657672509817,0.56,107.28,1.4244311933468887,4.5762711864407,1.4886322627210393,0.5608186055225447,10.015877143029437,0.42966095685734246
ARM_SWING,2,3.0,5.0,34,0,0.13398342096478058,33.61981608977114,0.5,113.47,1.0966621209169425,3.5593220338983214,1.4924473120873152,0.39287850722763107,9.31170509938697,0.4254076148578167
ARM_SWING,2,5.0,7.0,33,0,0.09638174024718693,31.020052973864782,0.30999999999999994,104.3,0.7548643580751997,2.033898305084742,1.534330648254699,0.8031769866161711,4.7960257275173515,0.27444758572059313
ARM_SWING,2,7.0,9.0,34,0,0.10259100104204893,31.470106930074312,0.3999999999999999,101.88,0.7564806451422472,2.1666666666666505,1.4916827386692388,0.6526620657619514,5.050657533661151,0.4294202738793513
ARM_SWING,2,9.0,11.0,34,0,0.11051311591357531,30.232692838431973,0.3899999999999999,94.57000000000001,0.8639699154018268,2.0000000000000444,1.4893937114487739,0.530318889400474,6.598755226595511,0.40533921524185396
ARM_SWING,2,11.0,13.0,34,0,0.10066775322710043,30.22793402778687,0.35,109.23,0.7434603191470507,2.333333333333316,1.4848366679665235,0.43977211004936967,5.292145548336494,0.4098897683342429
ARM_SWING,2,13.0,15.0,33,0,0.08209716745163177,29.96812236878341,0.35,105.45,0.6572393093707386,2.333333333333316,1.529490488481024,0.32203201576525076,3.250501661689286,0.1332795790819172
ARM_SWING,2,15.0,17.0,34,0,0.14779375182863713,38.07781007903717,0.54,128.54,1.1581231831397085,3.3333333333332082,1.4871116986120287,0.5220841241995702,11.766587406164726,0.41271401731124724
ARM_SWING,2,17.0,19.0,34,0,0.1149032991958454,33.916202042477565,0.41999999999999993,106.36,0.9162283265147119,2.4999999999999076,1.4901559395508455,0.6358203916561694,7.214533682629372,0.37520195728988726
ARM_SWING,2,19.0,21.0,34,0,0.11973911953661946,32.31723238052764,0.5,109.39,1.0286795482587427,2.7586206896551793,1.492447312087318,0.5938014737433056,6.654468972030131,0.25152709915576993
ARM_SWING,2,21.0,23.0,33,0,0.15058990218787913,38.75847068884092,0.51,126.76,1.1689618644067785,3.050847457627247,1.0218092409873234,0.4421799071378892,11.76849446397333,0.4551814407375722
ARM_SWING,2,23.0,25.0,34,0,0.13394758309615382,40.23176532083137,0.45999999999999996,121.44,1.0241662681756172,2.8333333333333943,1.4871116986120274,0.4713396594044617,9.868415761088814,0.38157116671719676
ARM_SWING,2,25.0,27.0,34,0,0.1190024860895844,36.14853598786186,0.47,121.44,0.8342867600611628,3.8333333333334147,1.9909502262443446,0.3966418984678558,6.7705867153600625,0.25453785003140467
ARM_SWING,2,27.0,29.0,34,0,0.13719382394524807,34.16255625934644,0.43999999999999995,113.74,1.0431492009516592,2.8333333333333925,0.9934372930338987,0.5317554900094339,10.137808711977256,0.4380128512909687
ARM_SWING,2,29.0,31.0,33,0,0.10450284595049984,44.51487730591948,0.45999999999999996,149.54999999999998,0.7920197740112971,2.499999999999906,1.5270818420424739,0.5934149448598687,5.846895730474547,0.3846500964168799
ARM_SWING,3,1.0,3.0,34,0,0.16288276719085681,42.82185823339003,0.5800000000000001,153.37,1.594102922858038,4.666666666666663,1.4878715921728938,0.35092383491702056,13.108068412433283,0.3391394275841646
ARM_SWING,3,3.0,5.0,34,0,0.17101796785343848,46.57110567162335,0.6400000000000001,155.52999999999997,1.408635246618576,3.3898305084745664,1.4962819660238198,0.642534422630397,15.632439201777942,0.4045415786524193
ARM_SWING,3,5.0,7.0,34,0,0.1358734399928909,35.14864366596659,0.45999999999999996,134.64,1.0630088140316076,2.3728813559322326,1.4916827386692382,0.4853643249075115,10.378396797703983,0.4634836353854059
ARM_SWING,3,7.0,9.0,34,0,0.14433027531915268,40.16611836850043,0.52,125.86,1.3244514106583083,3.1666666666666883,1.9919717502188163,0.4850395531971423,10.937078450726087,0.44516266614033634
ARM_SWING,3,9.0,11.0,33,0,0.14676868477967608,44.62596634651135,0.56,162.38,1.2710433713228146,4.166666666666632,1.5351403214200054,0.2896795084364348,10.909681954911424,0.3323586789965285
ARM_SWING,3,11.0,13.0,34,0,0.1555534821633665,40.72102399550157,0.53,144.48,1.3478177449539204,2.666666666666647,1.4871116986120287,0.3222446345280612,12.738060776623975,0.4387660425322155
ARM_SWING,3,13.0,15.0,34,0,0.11045517652315462,35.46561498644542,0.41999999999999993,128.08,0.9727432123691615,2.0338983050847075,1.4901559395508468,0.4630600563847637,6.802750262142022,0.4185197604950259
ARM_SWING,3,15.0,17.0,34,0,0.06535503252861717,26.919842355718714,0.21999999999999986,89.72,0.38882394960711897,1.5254237288135795,0.9934372930338969,0.6001488941971738,1.3283946761640009,0.05178033624337492
ARM_SWING,3,17.0,19.0,33,0,0.09247837460958963,24.62892325680754,0.32999999999999996,88.37,0.7309839518799917,1.8965517241379364,1.540832049306624,0.38483800010663816,4.534942512393264,0.3963627513566315
ARM_SWING,3,19.0,21.0,34,0,0.10177490598320038,27.453407576168985,0.31999999999999995,91.09,0.6355725578402379,2.5423728813560422,0.9954751131221705,0.4789437783801937,5.5586049332858565,0.4387948397999588
ARM_SWING,3,21.0,23.0,34,0,0.07933329456349068,25.91413695490643,0.32999999999999996,89.75999999999999,0.540970783226774,2.068965517241385,1.487871592172893,0.4866095043396378,2.461858058003545,0.12988134392797254
ARM_SWING,3,23.0,25.0,34,0,0.11324255133352457,34.589558503100996,0.33999999999999997,115.47999999999999,0.7745426208313418,2.333333333333245,1.4855942376950773,0.5261386404732914,6.748919003730334,0.41968884367108594
