Recording started
time,accelX,accelY,accelZ,accelMagnitude,gyroX,gyroY,gyroZ,gyroMagnitude,activity
4288,-0.24,0.59,0.80,1.03,-2.10,-4.48,0.07,4.95,TYPING
4346,-0.24,0.60,0.80,1.03,1.96,-2.10,1.61,3.29,TYPING
4405,-0.24,0.60,0.79,1.02,0.77,0.56,-0.91,1.32,TYPING
4464,-0.22,0.60,0.75,0.98,1.89,0.98,0.42,2.17,TYPING
4522,-0.24,0.57,0.78,1.00,-4.62,-4.13,0.28,6.20,TYPING
4581,-0.25,0.59,0.82,1.04,-0.84,-1.89,0.00,2.07,TYPING
4639,-0.23,0.60,0.78,1.01,-0.49,-2.87,-1.12,3.12,TYPING
4698,-0.24,0.58,0.80,1.02,-2.17,-2.94,-0.84,3.75,TYPING
4757,-0.23,0.59,0.81,1.03,-0.14,1.82,-0.42,1.87,TYPING
4815,-0.22,0.61,0.80,1.03,0.84,1.82,0.42,2.05,TYPING
4874,-0.23,0.59,0.79,1.01,0.00,4.27,-1.12,4.41,TYPING
4932,-0.26,0.56,0.81,1.02,-0.84,-3.64,-3.85,5.36,TYPING
4991,-0.25,0.59,0.79,1.02,1.75,-3.22,-0.70,3.73,TYPING
5050,-0.25,0.58,0.79,1.01,3.36,-3.99,-1.96,5.57,TYPING
5108,-0.24,0.59,0.79,1.02,3.01,-4.27,-1.47,5.43,TYPING
5167,-0.24,0.59,0.80,1.02,2.87,-1.96,-0.98,3.61,TYPING
5225,-0.24,0.59,0.80,1.02,1.54,-0.84,-0.42,1.80,TYPING
5284,-0.24,0.59,0.79,1.02,-0.07,-0.84,-0.98,1.29,TYPING
5343,-0.24,0.59,0.78,1.01,-3.50,0.77,0.28,3.59,TYPING
5401,-0.25,0.57,0.79,1.00,-1.61,-3.01,0.00,3.41,TYPING
5460,-0.24,0.60,0.80,1.03,0.00,-2.73,-0.14,2.73,TYPING
5518,-0.25,0.59,0.79,1.02,1.47,-3.57,0.63,3.91,TYPING
5577,-0.25,0.62,0.85,1.08,-0.35,-2.03,-1.54,2.57,TYPING
5635,-0.21,0.67,0.82,1.08,2.45,3.01,-4.06,5.62,TYPING
5694,-0.24,0.57,0.72,0.95,-3.36,-7.77,4.48,9.58,TYPING
5753,-0.25,0.55,0.83,1.03,-5.18,-4.13,2.59,7.11,TYPING
5811,-0.24,0.61,0.80,1.04,-3.64,-2.03,0.42,4.19,TYPING
5870,-0.24,0.61,0.73,0.98,-1.75,-1.33,1.19,2.50,TYPING
5928,-0.25,0.60,0.85,1.07,-4.48,-2.94,0.28,5.37,TYPING
5987,-0.25,0.53,0.84,1.02,3.22,2.31,0.84,4.05,TYPING
6046,-0.23,0.58,0.79,1.01,1.40,2.87,-0.98,3.34,TYPING
6104,-0.21,0.66,0.79,1.05,-4.55,-6.30,-3.01,8.33,TYPING
6164,-0.24,0.56,0.78,0.99,-3.92,-1.61,2.38,4.86,TYPING
6222,-0.24,0.58,0.83,1.04,-3.99,-1.54,0.70,4.33,TYPING
6281,-0.25,0.55,0.83,1.03,-1.26,-2.80,-0.35,3.09,TYPING
6340,-0.24,0.56,0.77,0.99,0.28,-3.15,-0.63,3.22,TYPING
6398,-0.25,0.57,0.83,1.03,0.63,-2.45,0.07,2.53,TYPING
6457,-0.24,0.56,0.81,1.01,0.00,-2.52,-0.28,2.54,TYPING
6515,-0.25,0.57,0.81,1.02,-0.56,-2.87,-0.28,2.94,TYPING
6574,-0.24,0.60,0.81,1.03,0.98,-1.96,1.33,2.56,TYPING
6633,-0.23,0.57,0.81,1.01,-0.56,-2.80,-0.42,2.89,TYPING
6691,-0.23,0.55,0.82,1.02,0.14,-1.33,-0.42,1.40,TYPING
6750,-0.24,0.57,0.81,1.02,1.26,-2.52,-0.84,2.94,TYPING
6808,-0.24,0.56,0.81,1.02,0.77,-1.12,-0.63,1.50,TYPING
6867,-0.25,0.55,0.82,1.02,0.77,-0.91,-0.91,1.50,TYPING
6926,-0.24,0.56,0.80,1.01,2.17,-2.73,-0.07,3.49,TYPING
6984,-0.25,0.60,0.87,1.09,3.92,-1.19,-3.08,5.13,TYPING
7043,-0.22,0.58,0.79,1.00,2.59,1.68,-2.03,3.69,TYPING
7101,-0.23,0.57,0.82,1.02,-3.29,-6.44,1.19,7.33,TYPING
7160,-0.24,0.56,0.79,0.99,-0.35,-2.45,2.45,3.48,TYPING
7219,-0.24,0.59,0.83,1.05,-1.19,-1.89,0.00,2.23,TYPING
7277,-0.24,0.57,0.80,1.01,-1.54,-2.17,-0.14,2.66,TYPING
7336,-0.24,0.53,0.80,0.99,2.38,-0.91,-0.49,2.59,TYPING
7394,-0.24,0.56,0.81,1.01,0.49,-2.52,-0.28,2.58,TYPING
7453,-0.24,0.55,0.81,1.01,-1.82,-2.24,-0.35,2.91,TYPING
7511,-0.24,0.57,0.82,1.03,2.03,1.40,-3.57,4.34,TYPING
7571,-0.24,0.58,0.82,1.03,0.00,-3.22,-1.19,3.43,TYPING
7630,-0.23,0.56,0.81,1.02,1.26,-2.45,0.21,2.76,TYPING
