Recording started
time,accelX,accelY,accelZ,accelMagnitude,gyroX,gyroY,gyroZ,gyroMagnitude,activity
9,-0.36,0.35,0.85,0.99,-3.08,-2.31,0.21,3.86,TYPING
68,-0.31,0.34,0.91,1.02,-4.41,0.21,0.14,4.42,TYPING
126,-0.32,0.31,0.92,1.02,-1.96,-0.49,-2.10,2.91,TYPING
186,-0.32,0.35,0.89,1.01,-9.03,-3.92,-3.64,10.50,TYPING
244,-0.31,0.29,0.95,1.04,-7.42,-5.53,-1.68,9.41,TYPING
302,-0.31,0.30,0.93,1.02,6.02,-6.02,6.72,10.85,TYPING
361,-0.32,0.36,0.89,1.02,3.43,0.21,-0.63,3.49,TYPING
419,-0.32,0.32,0.91,1.02,2.10,-1.12,-2.80,3.67,TYPING
478,-0.31,0.32,0.91,1.01,3.43,-1.47,-2.73,4.62,TYPING
537,-0.30,0.33,0.92,1.02,2.87,-3.15,0.00,4.26,TYPING
596,-0.31,0.34,0.91,1.02,0.28,-3.22,-0.21,3.24,TYPING
655,-0.31,0.35,0.91,1.03,-2.17,-2.38,2.24,3.92,TYPING
714,-0.31,0.35,0.89,1.01,-3.01,-0.56,2.73,4.10,TYPING
773,-0.32,0.32,0.91,1.02,-1.68,-0.84,1.33,2.30,TYPING
830,-0.32,0.32,0.91,1.01,-2.52,-0.63,3.29,4.19,TYPING
889,-0.31,0.33,0.91,1.02,-0.49,-1.61,1.61,2.33,TYPING
948,-0.32,0.31,0.92,1.02,-0.91,-1.75,-0.84,2.14,TYPING
1006,-0.32,0.33,0.92,1.03,1.40,-1.19,-3.85,4.27,TYPING
1066,-0.31,0.33,0.91,1.02,-4.06,-1.12,-3.22,5.30,TYPING
1124,-0.33,0.29,0.93,1.03,-8.68,0.21,-3.50,9.36,TYPING
1184,-0.32,0.34,0.96,1.07,4.13,5.11,-2.52,7.04,TYPING
1242,-0.33,0.32,0.87,0.99,2.03,3.43,-1.68,4.33,TYPING
1301,-0.32,0.33,0.94,1.04,-0.49,-4.55,3.01,5.48,TYPING
1360,-0.31,0.30,0.90,1.00,4.48,-6.02,3.29,8.19,TYPING
1418,-0.34,0.33,0.91,1.02,1.19,-1.68,2.31,3.09,TYPING
1477,-0.31,0.34,0.88,1.00,0.42,5.95,4.69,7.59,TYPING
1535,-0.31,0.34,0.92,1.03,1.68,-3.36,1.26,3.96,TYPING
1594,-0.33,0.30,0.93,1.03,2.03,-1.89,1.68,3.24,TYPING
1653,-0.32,0.35,0.92,1.03,3.36,2.52,3.43,5.42,TYPING
1712,-0.32,0.34,0.91,1.03,2.52,-3.01,-2.87,4.86,TYPING
1771,-0.32,0.34,0.92,1.03,3.29,-1.68,-1.75,4.09,TYPING
1829,-0.31,0.36,0.89,1.01,-0.35,2.10,-2.03,2.94,TYPING
1889,-0.32,0.33,0.94,1.04,-4.34,-0.42,-1.96,4.78,TYPING
1948,-0.34,0.30,0.87,0.98,5.18,0.63,1.47,5.42,TYPING
