Recording started
time,accelX,accelY,accelZ,accelMagnitude,gyroX,gyroY,gyroZ,gyroMagnitude,activity
9,0.82,0.25,0.42,0.95,-25.20,-8.54,-5.46,27.16,WALKING_IN_PLACE
68,0.78,0.40,0.51,1.01,-17.71,-3.15,-17.08,24.81,WALKING_IN_PLACE
128,0.73,0.61,0.49,1.08,14.84,9.66,-45.43,48.76,WALKING_IN_PLACE
187,0.68,0.78,0.45,1.13,26.74,8.61,-79.17,84.01,WALKING_IN_PLACE
247,0.69,0.83,0.43,1.16,28.00,-5.39,-112.35,115.91,WALKING_IN_PLACE
306,0.77,0.79,0.41,1.18,-4.76,-12.88,-136.22,136.91,WALKING_IN_PLACE
366,0.88,0.66,0.40,1.17,-12.67,-0.84,-130.20,130.82,WALKING_IN_PLACE
426,0.86,0.55,0.35,1.08,-2.52,12.74,-103.95,104.76,WALKING_IN_PLACE
485,0.75,0.46,0.28,0.93,7.56,8.89,-67.48,68.48,WALKING_IN_PLACE
545,0.68,0.42,0.30,0.85,-3.57,-6.86,-30.52,31.48,WALKING_IN_PLACE
605,0.70,0.37,0.39,0.88,-7.84,-2.31,22.82,24.24,WALKING_IN_PLACE
665,0.76,0.45,0.42,0.98,15.89,7.56,74.06,76.12,WALKING_IN_PLACE
724,0.78,0.50,0.37,1.00,-5.04,-1.96,111.65,111.78,WALKING_IN_PLACE
784,0.68,0.55,0.45,0.98,-14.07,-21.42,124.53,127.14,WALKING_IN_PLACE
844,0.79,0.65,0.59,1.18,-47.88,-30.59,106.47,120.68,WALKING_IN_PLACE
903,0.88,0.62,0.64,1.25,-56.84,-25.13,88.97,108.53,WALKING_IN_PLACE
963,0.75,0.60,0.65,1.16,-23.80,-12.74,68.53,73.66,WALKING_IN_PLACE
1022,0.68,0.57,0.53,1.03,2.73,2.38,45.36,45.50,WALKING_IN_PLACE
1082,0.74,0.56,0.46,1.03,32.55,3.50,19.95,38.34,WALKING_IN_PLACE
1141,0.66,0.53,0.42,0.94,34.37,-1.89,-18.06,38.87,WALKING_IN_PLACE
1201,0.65,0.52,0.51,0.98,2.03,-15.61,-27.09,31.33,WALKING_IN_PLACE
1261,0.70,0.51,0.51,1.01,-8.61,-11.48,-29.96,33.22,WALKING_IN_PLACE
1320,0.73,0.55,0.44,1.01,-7.98,-5.25,-43.68,44.71,WALKING_IN_PLACE
1380,0.90,0.67,0.45,1.20,0.49,0.49,-62.37,62.37,WALKING_IN_PLACE
1439,0.97,0.68,0.50,1.29,9.52,12.60,-76.37,77.99,WALKING_IN_PLACE
1499,0.92,0.72,0.46,1.25,26.46,14.35,-88.62,93.59,WALKING_IN_PLACE
1558,0.82,0.63,0.39,1.11,24.92,15.33,-103.32,107.38,WALKING_IN_PLACE
1618,0.69,0.52,0.37,0.94,17.36,8.54,-96.88,98.79,WALKING_IN_PLACE
1678,0.60,0.43,0.34,0.81,-5.74,-0.28,-60.69,60.96,WALKING_IN_PLACE
1737,0.61,0.37,0.35,0.79,-11.55,-4.13,-10.50,16.15,WALKING_IN_PLACE
1797,0.63,0.39,0.34,0.82,-18.27,-11.90,32.90,39.47,WALKING_IN_PLACE
1856,0.79,0.44,0.40,0.99,-28.84,-15.26,71.12,78.25,WALKING_IN_PLACE
1916,0.81,0.47,0.37,1.01,-10.92,-21.07,98.84,101.65,WALKING_IN_PLACE
1975,0.72,0.54,0.39,0.98,-14.00,-32.34,100.10,106.12,WALKING_IN_PLACE
2035,0.83,0.51,0.50,1.10,-41.44,-37.17,97.37,112.16,WALKING_IN_PLACE
2095,0.93,0.47,0.52,1.17,-0.56,-19.60,105.42,107.23,WALKING_IN_PLACE
2155,0.86,0.59,0.51,1.16,21.00,-7.98,89.39,92.17,WALKING_IN_PLACE
2215,0.78,0.60,0.53,1.12,5.32,-9.59,42.07,43.48,WALKING_IN_PLACE
2274,0.75,0.55,0.61,1.11,7.35,-1.19,-1.33,7.56,WALKING_IN_PLACE
2334,0.65,0.53,0.55,1.00,21.42,7.63,-33.95,40.86,WALKING_IN_PLACE
2393,0.71,0.53,0.51,1.03,0.28,0.91,-46.34,46.35,WALKING_IN_PLACE
2453,0.86,0.55,0.55,1.16,-5.53,13.86,-52.36,54.44,WALKING_IN_PLACE
2512,0.83,0.53,0.42,1.07,19.74,26.04,-73.15,80.12,WALKING_IN_PLACE
2572,0.96,0.60,0.44,1.21,31.99,37.45,-81.83,95.51,WALKING_IN_PLACE
2632,0.90,0.58,0.31,1.12,43.96,30.73,-92.33,106.78,WALKING_IN_PLACE
2691,0.83,0.60,0.34,1.08,18.97,5.46,-98.56,100.52,WALKING_IN_PLACE
2751,0.70,0.48,0.34,0.91,-10.29,-13.51,-77.14,78.99,WALKING_IN_PLACE
2810,0.57,0.41,0.35,0.78,-15.33,-23.73,-39.69,48.72,WALKING_IN_PLACE
2870,0.54,0.39,0.35,0.75,-24.29,-29.61,6.79,38.90,WALKING_IN_PLACE
2930,0.65,0.41,0.42,0.88,-23.31,-24.22,52.71,62.52,WALKING_IN_PLACE
2990,0.81,0.52,0.48,1.08,-22.19,-8.82,72.24,76.08,WALKING_IN_PLACE
3050,0.94,0.52,0.47,1.17,-1.47,-7.14,83.02,83.34,WALKING_IN_PLACE
3109,0.89,0.57,0.46,1.16,21.42,-9.87,87.85,90.96,WALKING_IN_PLACE
3169,0.75,0.59,0.48,1.07,-12.60,-15.19,68.95,71.72,WALKING_IN_PLACE
3228,0.74,0.43,0.52,1.00,-21.98,-2.10,53.55,57.92,WALKING_IN_PLACE
3288,0.79,0.45,0.44,1.01,26.46,11.27,62.02,68.36,WALKING_IN_PLACE
3347,0.87,0.54,0.45,1.11,38.08,5.74,60.20,71.46,WALKING_IN_PLACE
3407,0.77,0.55,0.50,1.07,2.38,-2.17,26.53,26.72,WALKING_IN_PLACE
3467,0.70,0.47,0.53,1.00,-10.08,-3.64,-3.92,11.41,WALKING_IN_PLACE
3526,0.69,0.44,0.54,0.98,16.45,3.22,-16.31,23.39,WALKING_IN_PLACE
3586,0.65,0.48,0.48,0.94,11.20,-0.84,-33.04,34.90,WALKING_IN_PLACE
3644,0.71,0.54,0.45,1.00,-13.72,-14.35,-47.18,51.19,WALKING_IN_PLACE
3704,0.88,0.61,0.53,1.19,-25.13,-12.46,-56.42,63.01,WALKING_IN_PLACE
3763,0.87,0.60,0.44,1.15,-8.47,7.98,-84.91,85.70,WALKING_IN_PLACE
3823,0.86,0.61,0.40,1.13,29.89,17.99,-109.76,115.17,WALKING_IN_PLACE
3883,0.81,0.60,0.38,1.08,20.44,7.21,-125.93,127.78,WALKING_IN_PLACE
3942,0.76,0.52,0.34,0.98,-6.72,-7.07,-94.15,94.65,WALKING_IN_PLACE
4002,0.74,0.44,0.36,0.93,-15.05,-10.99,-39.62,43.78,WALKING_IN_PLACE
4061,0.61,0.42,0.35,0.82,-2.59,-19.74,-6.37,20.90,WALKING_IN_PLACE
4121,0.58,0.42,0.36,0.80,-32.62,-32.97,13.30,48.25,WALKING_IN_PLACE
4180,0.67,0.38,0.41,0.88,-34.58,-26.74,53.20,68.86,WALKING_IN_PLACE
4240,0.77,0.47,0.43,1.00,-9.66,-11.06,88.06,89.28,WALKING_IN_PLACE
4300,0.89,0.52,0.45,1.13,6.23,-2.24,103.18,103.39,WALKING_IN_PLACE
4359,0.98,0.55,0.45,1.21,33.95,5.18,112.98,118.08,WALKING_IN_PLACE
4419,0.81,0.62,0.42,1.10,27.51,1.12,96.60,100.45,WALKING_IN_PLACE
4478,0.72,0.58,0.46,1.03,-18.41,-3.15,50.54,53.88,WALKING_IN_PLACE
4538,0.82,0.44,0.50,1.05,-3.78,11.20,41.44,43.09,WALKING_IN_PLACE
4597,0.97,0.48,0.53,1.20,58.52,28.00,46.41,79.77,WALKING_IN_PLACE
4657,0.73,0.55,0.46,1.03,67.62,20.93,19.46,73.41,WALKING_IN_PLACE
4717,0.55,0.55,0.45,0.90,-3.36,-6.30,-9.66,12.01,WALKING_IN_PLACE
4776,0.62,0.47,0.53,0.93,-28.21,-14.98,-9.31,33.27,WALKING_IN_PLACE
4836,0.73,0.56,0.52,1.06,14.21,-3.01,-16.94,22.31,WALKING_IN_PLACE
4895,0.75,0.64,0.40,1.06,2.94,-17.50,-50.05,53.10,WALKING_IN_PLACE
4955,0.93,0.65,0.54,1.26,-42.98,-26.32,-68.88,85.35,WALKING_IN_PLACE
5014,0.84,0.54,0.41,1.08,-16.31,-4.90,-93.59,95.13,WALKING_IN_PLACE
5074,0.90,0.53,0.37,1.10,-0.07,-0.98,-109.90,109.90,WALKING_IN_PLACE
5134,0.85,0.53,0.39,1.08,9.80,-1.68,-109.27,109.72,WALKING_IN_PLACE
5193,0.84,0.51,0.34,1.04,-14.63,-9.66,-88.90,90.61,WALKING_IN_PLACE
5254,0.84,0.39,0.37,1.00,-17.78,-7.70,-39.06,43.60,WALKING_IN_PLACE
5313,0.69,0.42,0.34,0.87,5.95,-11.83,-11.76,17.71,WALKING_IN_PLACE
5373,0.57,0.39,0.34,0.77,-28.70,-27.58,5.25,40.15,WALKING_IN_PLACE
5432,0.61,0.34,0.40,0.81,-29.82,-21.63,51.59,63.39,WALKING_IN_PLACE
5492,0.76,0.41,0.48,0.99,-1.68,-2.24,98.77,98.81,WALKING_IN_PLACE
5552,1.06,0.52,0.49,1.28,27.37,19.18,128.52,132.79,WALKING_IN_PLACE
5611,0.97,0.62,0.45,1.23,61.60,23.66,120.82,137.67,WALKING_IN_PLACE
5671,0.71,0.68,0.45,1.09,-0.07,8.89,67.27,67.85,WALKING_IN_PLACE
5730,0.75,0.45,0.48,0.99,-16.66,16.52,45.78,51.44,WALKING_IN_PLACE
5790,0.88,0.48,0.50,1.12,43.47,29.19,61.95,81.11,WALKING_IN_PLACE
5849,0.72,0.57,0.43,1.01,60.62,23.66,35.98,74.36,WALKING_IN_PLACE
5909,0.69,0.54,0.46,0.99,0.84,-0.21,2.45,2.60,WALKING_IN_PLACE
5969,0.67,0.46,0.50,0.95,-0.84,-7.49,-3.36,8.25,WALKING_IN_PLACE
6028,0.69,0.54,0.53,1.03,9.17,-9.94,-22.54,26.29,WALKING_IN_PLACE
6088,0.69,0.52,0.51,1.01,-31.85,-20.37,-61.74,72.40,WALKING_IN_PLACE
6147,0.71,0.52,0.49,1.01,-24.22,-33.95,-67.41,79.27,WALKING_IN_PLACE
6207,0.88,0.62,0.55,1.20,-45.01,-35.00,-73.57,93.08,WALKING_IN_PLACE
