Recording started
time,accelX,accelY,accelZ,accelMagnitude,gyroX,gyroY,gyroZ,gyroMagnitude,activity
9,0.84,0.47,0.27,1.00,-7.49,-8.96,-8.26,14.30,STILL
67,0.84,0.47,0.26,0.99,-10.78,-0.70,-11.27,15.61,STILL
125,0.78,0.48,0.22,0.94,-7.49,-14.00,-10.71,19.15,STILL
184,0.82,0.51,0.25,1.00,-15.40,-18.06,-13.09,27.10,STILL
243,0.83,0.52,0.26,1.01,-33.04,-16.31,-17.78,40.91,STILL
303,0.83,0.53,0.28,1.02,-37.87,-17.85,-20.65,46.68,STILL
361,0.86,0.49,0.28,1.03,-33.46,1.75,-26.25,42.56,STILL
420,0.87,0.52,0.24,1.04,-21.07,10.85,-20.30,31.21,STILL
479,0.85,0.54,0.22,1.04,-19.04,-10.85,-15.89,27.07,STILL
537,0.83,0.53,0.31,1.04,-27.93,-13.93,-19.11,36.60,STILL
596,0.83,0.49,0.25,0.99,-35.49,-5.32,-16.73,39.59,STILL
655,0.84,0.51,0.24,1.01,-23.52,-8.47,-3.99,25.32,STILL
714,0.85,0.53,0.26,1.03,-20.51,-9.94,-4.41,23.21,STILL
774,0.79,0.51,0.28,0.98,-13.44,-8.19,-7.98,17.65,STILL
833,0.79,0.51,0.32,0.99,-7.63,-11.41,-4.76,14.53,STILL
892,0.77,0.49,0.32,0.97,-2.73,-5.81,-0.56,6.44,STILL
951,0.77,0.52,0.32,0.98,5.74,-9.17,6.86,12.81,STILL
1010,0.82,0.54,0.34,1.04,-9.52,-6.16,8.89,14.41,STILL
1068,0.87,0.55,0.36,1.09,-21.49,-4.20,4.69,22.39,STILL
1128,0.81,0.53,0.36,1.04,-18.69,1.19,-5.18,19.43,STILL
1187,0.79,0.51,0.37,1.01,-15.40,6.37,-8.40,18.66,STILL
1245,0.77,0.50,0.35,0.99,-11.27,9.73,-9.66,17.75,STILL
1305,0.76,0.47,0.34,0.96,-10.01,9.73,-9.31,16.78,STILL
1363,0.76,0.48,0.32,0.96,-7.21,4.76,-7.14,11.21,STILL
1422,0.75,0.49,0.34,0.96,-7.28,-3.15,-3.08,8.51,STILL
1481,0.78,0.49,0.37,0.99,-6.30,-2.94,-2.31,7.33,STILL
1539,0.77,0.50,0.37,0.99,-1.19,-3.64,-2.94,4.83,STILL
1598,0.81,0.53,0.37,1.03,-4.69,-13.93,-1.82,14.81,STILL
1656,0.78,0.51,0.39,1.01,-7.49,-9.87,-5.46,13.54,STILL
1715,0.77,0.50,0.40,1.00,-7.28,-8.68,-5.81,12.73,STILL
1774,0.78,0.50,0.40,1.01,17.50,-0.14,0.35,17.50,STILL
1832,0.79,0.51,0.39,1.02,-0.56,-2.87,-1.96,3.52,STILL
1891,0.77,0.50,0.39,1.00,-2.80,-4.76,-3.01,6.29,STILL
1949,0.77,0.50,0.39,0.99,2.59,-4.27,1.75,5.29,STILL
2008,0.77,0.52,0.39,1.01,-0.77,-3.78,2.24,4.46,STILL
2066,0.76,0.52,0.39,1.00,-2.80,-4.06,0.49,4.96,STILL
2125,0.78,0.52,0.39,1.01,-0.28,1.26,2.03,2.41,STILL
2184,0.79,0.52,0.38,1.02,1.89,-0.98,0.21,2.14,STILL
2242,0.77,0.51,0.38,1.00,-2.52,0.00,2.45,3.51,STILL
2301,0.77,0.50,0.38,1.00,-2.38,0.63,-0.49,2.51,STILL
2359,0.78,0.51,0.38,1.00,1.19,-2.80,0.70,3.12,STILL
2418,0.79,0.51,0.38,1.01,-2.66,0.77,-4.06,4.91,STILL
2477,0.79,0.50,0.39,1.01,3.15,-2.87,0.42,4.28,STILL
2535,0.79,0.49,0.40,1.01,6.51,1.33,0.63,6.67,STILL
2594,0.77,0.50,0.38,1.00,8.75,5.04,5.39,11.45,STILL
2652,0.75,0.51,0.36,0.98,3.50,-1.68,4.13,5.67,STILL
2711,0.78,0.52,0.38,1.01,-0.42,-3.08,4.48,5.45,STILL
2770,0.80,0.52,0.39,1.03,5.25,-0.14,1.47,5.45,STILL
2828,0.78,0.51,0.38,1.01,4.76,-3.57,0.63,5.98,STILL
2887,0.78,0.50,0.38,1.00,4.55,-0.35,2.03,4.99,STILL
2945,0.77,0.51,0.38,1.00,-1.40,-6.65,5.46,8.72,STILL
3004,0.78,0.51,0.38,1.00,0.28,-2.66,3.15,4.13,STILL
3063,0.78,0.52,0.38,1.01,0.42,-1.89,3.43,3.94,STILL
3121,0.78,0.53,0.37,1.01,-2.59,3.29,0.14,4.19,STILL
3180,0.78,0.53,0.37,1.01,-0.70,-2.03,-0.70,2.26,STILL
3238,0.78,0.52,0.37,1.01,0.35,-2.45,-2.31,3.39,STILL
3297,0.78,0.51,0.37,1.01,3.85,-5.95,-3.50,7.90,STILL
3356,0.78,0.50,0.37,1.00,-1.05,-2.73,-3.64,4.67,STILL
3414,0.79,0.50,0.37,1.00,0.35,-2.52,-2.52,3.58,STILL
3472,0.79,0.50,0.37,1.01,2.10,-4.62,1.26,5.23,STILL
3530,0.79,0.49,0.37,1.00,1.96,-7.21,-2.03,7.74,STILL
3589,0.78,0.49,0.37,0.99,1.05,-1.75,0.91,2.23,STILL
3647,0.79,0.51,0.37,1.01,-1.82,-6.72,3.50,7.79,STILL
3705,0.78,0.51,0.37,1.00,1.33,-0.28,1.05,1.72,STILL
3764,0.78,0.51,0.36,1.00,1.96,-0.98,0.77,2.32,STILL
3822,0.78,0.51,0.36,1.00,2.17,-2.17,0.77,3.16,STILL
3881,0.79,0.51,0.37,1.01,1.26,-2.66,-0.07,2.94,STILL
3940,0.78,0.50,0.37,1.00,1.26,-2.87,-0.07,3.14,STILL
3997,0.79,0.51,0.37,1.01,3.29,-3.01,3.50,5.67,STILL
4056,0.79,0.50,0.37,1.00,2.59,-6.44,0.70,6.98,STILL
4114,0.79,0.50,0.37,1.00,1.05,-2.94,1.19,3.34,STILL
4173,0.79,0.51,0.37,1.01,1.05,-2.10,2.24,3.25,STILL
4231,0.79,0.51,0.37,1.01,1.05,-2.10,-0.91,2.52,STILL
4290,0.78,0.49,0.37,1.00,0.07,-2.10,1.33,2.49,STILL
4349,0.79,0.51,0.36,1.01,-1.19,0.07,0.35,1.24,STILL
