Recording started
time,accelX,accelY,accelZ,accelMagnitude,gyroX,gyroY,gyroZ,gyroMagnitude,activity
3764,0.84,0.57,0.41,1.09,10.36,6.37,84.56,85.43,WALKING_IN_PLACE
3824,0.85,0.57,0.40,1.10,18.76,4.20,82.46,84.67,WALKING_IN_PLACE
3883,0.78,0.63,0.44,1.10,14.84,-0.21,63.98,65.68,WALKING_IN_PLACE
3943,0.80,0.55,0.47,1.07,8.12,-1.68,52.29,52.94,WALKING_IN_PLACE
4002,0.76,0.55,0.47,1.05,16.52,-2.45,39.48,42.87,WALKING_IN_PLACE
4062,0.72,0.55,0.44,1.01,9.17,-6.58,18.62,21.77,WALKING_IN_PLACE
4122,0.67,0.54,0.42,0.96,3.08,-12.74,-4.41,13.83,WALKING_IN_PLACE
4181,0.78,0.58,0.45,1.07,-19.74,-22.47,-19.18,35.53,WALKING_IN_PLACE
4241,0.87,0.55,0.48,1.13,-21.00,-8.26,-34.16,40.94,WALKING_IN_PLACE
4300,0.75,0.49,0.27,0.93,-2.10,-0.84,-52.78,52.83,WALKING_IN_PLACE
4360,0.83,0.61,0.37,1.10,-5.81,-4.27,-65.52,65.92,WALKING_IN_PLACE
4419,0.90,0.60,0.33,1.13,-19.39,-10.92,-67.41,70.99,WALKING_IN_PLACE
4479,0.91,0.60,0.38,1.15,-19.18,-8.33,-91.35,93.71,WALKING_IN_PLACE
4540,0.85,0.60,0.37,1.10,7.00,2.17,-87.43,87.74,WALKING_IN_PLACE
4599,0.77,0.62,0.30,1.03,8.40,-0.35,-84.07,84.49,WALKING_IN_PLACE
4659,0.72,0.65,0.30,1.01,-12.53,-8.33,-69.86,71.46,WALKING_IN_PLACE
4718,0.71,0.59,0.33,0.98,-10.92,-1.19,-50.47,51.65,WALKING_IN_PLACE
4778,0.61,0.61,0.31,0.92,15.19,3.22,-36.05,39.25,WALKING_IN_PLACE
4837,0.57,0.61,0.29,0.88,1.26,-0.63,-20.44,20.49,WALKING_IN_PLACE
4897,0.57,0.56,0.33,0.86,-7.56,-1.54,5.32,9.37,WALKING_IN_PLACE
4957,0.69,0.58,0.34,0.96,-7.77,0.00,38.85,39.62,WALKING_IN_PLACE
5016,0.68,0.59,0.31,0.95,0.63,-5.32,59.57,59.81,WALKING_IN_PLACE
5076,0.67,0.56,0.33,0.93,-12.67,-14.21,70.63,73.15,WALKING_IN_PLACE
5135,0.69,0.53,0.38,0.95,-12.95,-9.94,82.04,83.65,WALKING_IN_PLACE
5195,0.86,0.55,0.42,1.10,-8.33,4.27,104.93,105.35,WALKING_IN_PLACE
5254,0.91,0.57,0.43,1.16,11.27,8.47,100.94,101.92,WALKING_IN_PLACE
5314,0.92,0.59,0.41,1.16,23.31,9.17,65.73,70.34,WALKING_IN_PLACE
5374,0.88,0.55,0.43,1.12,22.61,4.97,39.62,45.89,WALKING_IN_PLACE
5433,0.80,0.51,0.46,1.06,13.58,-0.14,31.01,33.85,WALKING_IN_PLACE
5493,0.73,0.51,0.44,0.99,3.36,-3.01,17.36,17.94,WALKING_IN_PLACE
5552,0.72,0.47,0.43,0.96,6.16,-2.73,3.64,7.66,WALKING_IN_PLACE
5612,0.70,0.47,0.42,0.95,9.10,-2.80,-7.49,12.11,WALKING_IN_PLACE
5671,0.74,0.49,0.43,0.99,-3.15,-12.46,-10.92,16.86,WALKING_IN_PLACE
5731,0.82,0.52,0.50,1.10,-21.91,-13.16,-13.86,29.07,WALKING_IN_PLACE
5791,0.71,0.51,0.37,0.94,-10.43,-2.52,-30.10,31.96,WALKING_IN_PLACE
5850,0.79,0.48,0.33,0.98,4.97,1.33,-39.06,39.40,WALKING_IN_PLACE
5910,0.79,0.58,0.33,1.03,1.33,-5.46,-46.48,46.82,WALKING_IN_PLACE
