
Recording started
time,accelX,accelY,accelZ,accelMagnitude,gyroX,gyroY,gyroZ,gyroMagnitude,activity
0,0.904,-0.508,-0.245,1.066,-54.3,5.6,87.1,102.79,ARM_SWING
50,0.894,-0.541,-0.228,1.070,-81.2,9.8,89.8,121.46,ARM_SWING
100,0.876,-0.478,-0.247,1.028,-81.9,1.8,82.4,116.19,ARM_SWING
150,0.856,-0.455,-0.234,0.997,-72.3,2.4,73.6,103.20,ARM_SWING
200,0.857,-0.409,-0.308,0.998,-36.2,1.6,63.7,73.28,ARM_SWING
250,0.887,-0.371,-0.277,1.001,-24.2,-7.6,53.1,58.85,ARM_SWING
300,0.859,-0.338,-0.282,0.965,3.9,-20.9,39.9,45.21,ARM_SWING
350,0.841,-0.328,-0.302,0.952,25.4,-19.5,18.6,37.03,ARM_SWING
400,0.800,-0.296,-0.295,0.903,38.4,-18.1,-10.7,43.78,ARM_SWING
450,0.718,-0.326,-0.306,0.846,45.4,-13.1,-36.6,59.77,ARM_SWING
500,0.753,-0.377,-0.316,0.899,41.5,-8.3,-71.9,83.43,ARM_SWING
550,0.777,-0.457,-0.284,0.945,51.6,-1.3,-101.5,113.87,ARM_SWING
600,0.831,-0.550,-0.289,1.038,62.3,4.9,-117.3,132.91,ARM_SWING
650,0.864,-0.613,-0.268,1.093,66.5,4.4,-119.7,137.00,ARM_SWING
700,0.907,-0.638,-0.290,1.146,49.2,-0.7,-112.9,123.16,ARM_SWING
750,0.930,-0.601,-0.271,1.140,53.1,-13.9,-100.7,114.69,ARM_SWING
800,0.889,-0.617,-0.290,1.120,85.1,-21.7,-75.8,116.01,ARM_SWING
850,0.827,-0.626,-0.346,1.093,88.4,-21.7,-44.7,101.41,ARM_SWING
900,0.734,-0.625,-0.379,1.036,72.1,-19.7,-27.7,79.71,ARM_SWING
950,0.690,-0.645,-0.419,1.033,33.1,-7.6,-14.4,36.89,ARM_SWING
1000,0.721,-0.644,-0.443,1.063,-3.1,5.4,4.6,7.74,ARM_SWING
1050,0.771,-0.637,-0.437,1.091,-31.3,4.2,29.3,43.08,ARM_SWING
1100,0.793,-0.596,-0.382,1.063,-49.7,3.9,49.0,69.90,ARM_SWING
1150,0.833,-0.596,-0.340,1.079,-68.0,7.5,65.3,94.57,ARM_SWING
1200,0.877,-0.576,-0.304,1.092,-77.9,5.3,75.4,108.54,ARM_SWING
1250,0.918,-0.570,-0.270,1.114,-85.1,-11.0,83.9,120.01,ARM_SWING
1300,0.941,-0.505,-0.048,1.069,-77.6,9.5,85.8,116.08,ARM_SWING
1350,0.933,-0.524,-0.246,1.098,-73.0,-4.2,91.5,117.13,ARM_SWING
1400,0.887,-0.479,-0.232,1.034,-58.3,-14.2,91.7,109.59,ARM_SWING
1450,0.809,-0.459,-0.253,0.964,-45.4,-6.8,86.1,97.57,ARM_SWING
1500,0.762,-0.449,-0.246,0.918,-31.5,-2.1,71.7,78.34,ARM_SWING
1550,0.771,-0.411,-0.268,0.914,-29.2,-1.2,56.9,63.97,ARM_SWING
1600,0.799,-0.368,-0.305,0.931,-12.3,-1.7,34.4,36.57,ARM_SWING
1650,0.797,-0.339,-0.338,0.930,7.8,-5.7,15.5,18.26,ARM_SWING
1700,0.796,-0.344,-0.365,0.941,16.8,-3.7,-9.4,19.60,ARM_SWING
1750,0.796,-0.344,-0.355,0.937,27.9,-5.1,-36.4,46.15,ARM_SWING
1800,0.795,-0.388,-0.343,0.949,49.5,-13.7,-61.1,79.82,ARM_SWING
1850,0.797,-0.454,-0.335,0.976,63.0,-15.9,-84.3,106.43,ARM_SWING
1900,0.789,-0.528,-0.298,0.995,70.7,-15.9,-101.0,124.31,ARM_SWING
1950,0.817,-0.576,-0.260,1.033,86.2,0.1,-108.5,138.57,ARM_SWING
2000,0.866,-0.599,-0.285,1.091,44.4,4.8,-112.8,121.32,ARM_SWING
2050,0.905,-0.591,-0.316,1.126,47.8,-3.5,-108.2,118.34,ARM_SWING
2100,0.897,-0.616,-0.307,1.131,68.3,-10.8,-87.9,111.84,ARM_SWING
2150,0.852,-0.655,-0.343,1.128,71.3,-15.3,-61.4,95.33,ARM_SWING
2200,0.776,-0.635,-0.398,1.079,44.3,-10.0,-34.8,57.21,ARM_SWING
2250,0.712,-0.624,-0.428,1.039,17.5,-2.6,-13.0,21.95,ARM_SWING
2300,0.720,-0.605,-0.453,1.044,-8.1,-3.1,3.3,9.28,ARM_SWING
2350,0.762,-0.640,-0.449,1.092,-16.3,-8.3,22.3,28.84,ARM_SWING
2400,0.797,-0.647,-0.399,1.101,-30.2,-11.2,47.8,57.64,ARM_SWING
2450,0.813,-0.620,-0.350,1.081,-40.0,-10.9,68.8,80.33,ARM_SWING
2500,0.833,-0.606,-0.308,1.075,-53.9,-8.1,83.7,99.88,ARM_SWING
2550,0.859,-0.586,-0.276,1.076,-67.2,-1.5,90.0,112.33,ARM_SWING
2600,0.754,-0.524,-0.382,0.994,-70.9,-5.6,100.1,122.79,ARM_SWING
2650,0.859,-0.565,-0.240,1.056,-65.6,15.1,99.4,120.05,ARM_SWING
