
Recording started
time,accelX,accelY,accelZ,accelMagnitude,gyroX,gyroY,gyroZ,gyroMagnitude,activity
0,0.963,-0.422,-0.296,1.092,-42.4,-25.6,121.3,131.02,ARM_SWING
50,0.849,-0.312,-0.276,0.946,-21.7,-24.6,98.7,104.01,ARM_SWING
100,0.732,-0.139,-0.253,0.787,-8.6,-23.2,49.9,55.70,ARM_SWING
150,0.680,-0.098,-0.185,0.711,-6.2,-21.4,-11.9,25.26,ARM_SWING
200,0.700,-0.198,-0.190,0.752,3.1,-6.8,-69.8,70.20,ARM_SWING
250,0.773,-0.330,-0.214,0.867,7.9,19.6,-119.0,120.86,ARM_SWING
300,0.867,-0.487,-0.269,1.030,26.7,32.0,-146.7,152.51,ARM_SWING
350,0.985,-0.788,-0.336,1.305,49.7,29.4,-149.5,160.26,ARM_SWING
400,0.971,-0.800,-0.419,1.326,22.7,26.3,-117.1,122.14,ARM_SWING
450,0.896,-0.724,-0.411,1.223,68.3,6.0,-82.8,107.50,ARM_SWING
500,0.626,-0.768,-0.413,1.073,65.2,-1.6,-62.0,89.99,ARM_SWING
550,0.653,-0.732,-0.415,1.065,39.2,-14.2,-45.7,61.86,ARM_SWING
600,0.599,-0.701,-0.386,1.000,24.2,-9.5,-32.4,41.54,ARM_SWING
650,0.716,-0.706,-0.486,1.117,22.6,8.6,-27.8,36.85,ARM_SWING
700,0.698,-0.656,-0.461,1.063,-19.8,-0.4,9.6,22.01,ARM_SWING
750,0.766,-0.688,-0.410,1.108,-108.6,23.8,22.4,113.41,ARM_SWING
800,0.873,-0.729,-0.451,1.224,-25.0,3.2,52.2,57.97,ARM_SWING
850,0.996,-0.727,-0.431,1.306,-14.4,-12.5,87.5,89.55,ARM_SWING
900,1.073,-0.706,-0.364,1.335,-1.5,-35.4,123.6,128.58,ARM_SWING
950,1.067,-0.654,-0.330,1.294,-5.4,-48.0,152.3,159.78,ARM_SWING
1000,0.982,-0.537,-0.293,1.157,-20.0,-49.2,155.1,163.94,ARM_SWING
1050,0.924,-0.422,-0.271,1.051,-30.8,-47.2,141.0,151.85,ARM_SWING
1100,0.795,-0.298,-0.212,0.875,-18.2,-44.3,106.3,116.59,ARM_SWING
1150,0.656,-0.226,-0.211,0.725,-7.3,-30.8,60.2,68.01,ARM_SWING
1200,0.550,-0.196,-0.188,0.613,-9.8,-18.6,2.1,21.13,ARM_SWING
1250,0.535,-0.214,-0.209,0.613,-13.3,11.9,-59.3,61.93,ARM_SWING
1300,0.593,-0.297,-0.260,0.712,-5.9,34.3,-120.8,125.71,ARM_SWING
1350,0.761,-0.381,-0.312,0.906,5.9,54.8,-169.8,178.52,ARM_SWING
1400,0.955,-0.609,-0.365,1.190,66.3,55.3,-188.3,207.15,ARM_SWING
1450,1.070,-0.834,-0.405,1.416,76.3,52.2,-174.6,197.56,ARM_SWING
1500,1.043,-0.921,-0.435,1.458,59.2,37.7,-119.1,138.24,ARM_SWING
1550,0.900,-0.843,-0.444,1.311,24.9,25.1,-67.2,75.93,ARM_SWING
1600,0.738,-0.784,-0.410,1.152,28.0,9.3,-32.2,43.67,ARM_SWING
1650,0.682,-0.763,-0.574,1.173,32.4,-7.1,-3.9,33.40,ARM_SWING
1700,0.661,-0.829,-0.362,1.120,-25.2,21.8,12.1,35.45,ARM_SWING
1750,0.811,-0.741,-0.366,1.158,-36.7,-18.1,53.4,67.28,ARM_SWING
1800,0.899,-0.712,-0.337,1.195,-69.4,-7.7,71.4,99.87,ARM_SWING
1850,0.958,-0.677,-0.309,1.213,2.8,-27.9,99.4,103.28,ARM_SWING
1900,1.004,-0.641,-0.272,1.222,-2.3,-28.3,119.7,123.02,ARM_SWING
1950,1.016,-0.587,-0.280,1.206,-18.4,-34.4,133.3,138.89,ARM_SWING
2000,0.930,-0.520,-0.259,1.097,-27.1,-37.9,132.3,140.26,ARM_SWING
2050,0.855,-0.427,-0.260,0.990,-39.0,-31.3,116.6,126.87,ARM_SWING
2100,0.808,-0.327,-0.241,0.904,-28.9,-31.7,86.1,96.19,ARM_SWING
2150,0.734,-0.253,-0.199,0.801,-24.9,-27.5,50.8,62.90,ARM_SWING
2200,0.650,-0.227,-0.183,0.712,-21.2,-6.5,-4.2,22.57,ARM_SWING
2250,0.630,-0.256,-0.183,0.704,-16.1,15.7,-54.5,58.96,ARM_SWING
2300,0.695,-0.324,-0.203,0.793,-8.1,37.8,-103.5,110.48,ARM_SWING
2350,0.827,-0.416,-0.265,0.963,17.9,56.1,-148.4,159.66,ARM_SWING
2400,1.000,-0.575,-0.423,1.229,64.9,54.6,-174.7,194.20,ARM_SWING
