
Recording started
time,accelX,accelY,accelZ,accelMagnitude,gyroX,gyroY,gyroZ,gyroMagnitude,activity
0,0.714,-0.707,-0.350,1.064,53.7,6.9,-57.1,78.69,ARM_SWING
50,0.731,-0.699,-0.428,1.098,-37.1,24.1,-38.9,58.91,ARM_SWING
100,0.746,-0.756,-0.465,1.159,-54.8,21.4,-0.8,58.84,ARM_SWING
150,0.806,-0.677,-0.495,1.163,15.6,10.7,34.4,39.26,ARM_SWING
200,0.811,-0.674,-0.375,1.119,29.1,-5.3,58.3,65.37,ARM_SWING
250,0.827,-0.644,-0.268,1.082,6.6,0.4,70.1,70.41,ARM_SWING
300,0.894,-0.650,-0.195,1.122,-100.0,13.9,84.7,131.79,ARM_SWING
350,0.942,-0.629,-0.161,1.144,-105.1,8.6,95.5,142.27,ARM_SWING
400,0.976,-0.585,-0.108,1.143,-64.4,10.3,105.2,123.78,ARM_SWING
450,1.001,-0.536,-0.074,1.138,-101.2,9.8,109.3,149.28,ARM_SWING
500,0.967,-0.509,-0.100,1.097,-74.4,19.7,108.0,132.62,ARM_SWING
550,0.874,-0.485,-0.114,1.006,-48.3,13.9,103.9,115.42,ARM_SWING
600,0.846,-0.417,-0.217,0.968,-44.4,11.3,90.0,100.99,ARM_SWING
650,0.847,-0.352,-0.268,0.956,-44.4,-2.3,68.3,81.50,ARM_SWING
700,0.817,-0.289,-0.315,0.922,-31.7,-5.9,39.6,51.07,ARM_SWING
750,0.802,-0.285,-0.350,0.920,-9.5,-1.7,2.3,9.92,ARM_SWING
800,0.810,-0.292,-0.302,0.912,5.3,0.7,-39.6,39.96,ARM_SWING
850,0.841,-0.315,-0.262,0.935,28.7,1.9,-79.0,84.07,ARM_SWING
900,0.838,-0.385,-0.232,0.951,60.7,-5.8,-112.6,128.05,ARM_SWING
950,0.898,-0.454,-0.199,1.026,82.1,-15.8,-144.1,166.60,ARM_SWING
1000,0.972,-0.535,-0.170,1.122,125.2,-27.5,-160.5,205.41,ARM_SWING
1050,0.989,-0.676,-0.120,1.204,174.4,-48.4,-158.5,240.58,ARM_SWING
1100,0.964,-0.841,-0.153,1.288,194.0,-55.7,-131.8,241.06,ARM_SWING
1150,0.890,-0.922,-0.192,1.296,160.2,-38.7,-95.4,190.43,ARM_SWING
1200,0.620,-0.990,-0.172,1.181,24.9,-19.6,-47.2,56.85,ARM_SWING
1250,0.626,-0.914,-0.292,1.146,12.5,0.0,-10.3,16.20,ARM_SWING
1300,0.630,-0.857,-0.302,1.106,-68.7,3.5,22.4,72.34,ARM_SWING
1350,0.698,-0.798,-0.329,1.110,-33.9,-2.1,42.5,54.40,ARM_SWING
1400,0.764,-0.767,-0.267,1.115,-7.6,4.1,67.6,68.15,ARM_SWING
1450,0.835,-0.724,-0.203,1.124,-45.6,17.9,81.9,95.43,ARM_SWING
1500,0.861,-0.655,-0.145,1.091,-50.6,20.7,93.3,108.14,ARM_SWING
1550,0.892,-0.649,-0.133,1.111,-87.7,29.8,99.5,135.94,ARM_SWING
1600,0.918,-0.679,-0.113,1.147,-115.1,32.2,110.8,162.98,ARM_SWING
1650,0.907,-0.639,-0.101,1.114,-135.7,49.2,118.1,186.50,ARM_SWING
1700,0.877,-0.591,-0.114,1.064,-118.0,49.8,111.5,169.81,ARM_SWING
1750,0.850,-0.540,-0.128,1.015,-91.0,45.6,102.5,144.45,ARM_SWING
1800,0.874,-0.496,-0.164,1.018,-69.5,35.2,84.0,114.57,ARM_SWING
1850,0.889,-0.450,-0.203,1.017,-59.9,16.1,71.4,94.58,ARM_SWING
1900,0.867,-0.392,-0.210,0.974,-52.3,6.1,57.1,77.67,ARM_SWING
1950,0.831,-0.345,-0.257,0.936,-28.2,-0.7,35.7,45.50,ARM_SWING
2000,0.783,-0.317,-0.279,0.890,-2.1,1.7,3.2,4.19,ARM_SWING
2050,0.753,-0.313,-0.290,0.865,18.2,5.6,-34.7,39.58,ARM_SWING
2100,0.780,-0.342,-0.310,0.906,42.3,5.1,-89.5,99.12,ARM_SWING
2150,0.814,-0.419,-0.311,0.967,74.3,2.8,-104.7,128.42,ARM_SWING
2200,0.888,-0.497,-0.297,1.060,90.4,-0.8,-136.0,163.31,ARM_SWING
2250,0.952,-0.584,-0.258,1.146,115.7,-20.5,-148.9,189.68,ARM_SWING
2300,1.003,-0.634,-0.221,1.207,146.1,-52.7,-145.2,212.62,ARM_SWING
2350,0.948,-0.682,-0.129,1.175,170.9,-82.3,-127.1,228.33,ARM_SWING
2400,0.918,-0.695,-0.101,1.156,117.3,-73.3,-99.5,170.39,ARM_SWING
2450,0.859,-0.690,-0.069,1.104,74.3,-58.1,-74.6,120.25,ARM_SWING
2500,0.935,-0.652,-0.051,1.141,83.9,-38.5,-62.7,111.59,ARM_SWING
2550,0.751,-0.680,-0.244,1.042,86.8,-29.9,-27.8,95.92,ARM_SWING
2600,0.693,-0.749,-0.323,1.070,37.7,-25.4,-3.5,45.59,ARM_SWING
2650,0.682,-0.710,-0.368,1.051,-16.5,-1.7,14.4,21.97,ARM_SWING
2700,0.677,-0.672,-0.350,1.016,0.5,5.9,30.3,30.87,ARM_SWING
2750,0.703,-0.680,-0.293,1.021,-10.1,12.2,39.2,42.28,ARM_SWING
2800,0.791,-0.699,-0.250,1.085,-25.2,17.9,55.7,63.70,ARM_SWING
2850,0.856,-0.675,-0.199,1.108,-62.4,34.3,75.1,103.49,ARM_SWING
2900,0.862,-0.649,-0.171,1.092,-89.6,40.6,87.6,131.72,ARM_SWING
2950,0.898,-0.603,-0.179,1.096,-99.2,47.3,97.5,146.92,ARM_SWING
3000,0.926,-0.600,-0.172,1.117,-77.0,38.6,101.1,132.82,ARM_SWING
3050,0.936,-0.596,-0.183,1.125,-48.1,29.9,105.1,119.39,ARM_SWING
3100,0.893,-0.560,-0.188,1.071,-31.2,30.1,104.5,113.14,ARM_SWING
3150,0.846,-0.516,-0.189,1.009,-45.2,18.5,94.2,106.11,ARM_SWING
3200,0.853,-0.477,-0.211,1.000,-49.4,19.3,71.9,89.34,ARM_SWING
3250,0.859,-0.459,-0.224,0.999,-58.4,21.4,56.4,83.96,ARM_SWING
3300,0.846,-0.386,-0.278,0.971,-45.2,34.5,37.4,68.06,ARM_SWING
3350,0.813,-0.350,-0.299,0.934,-27.5,12.0,13.8,33.03,ARM_SWING
3400,0.798,-0.321,-0.308,0.914,-13.1,4.7,-23.0,26.88,ARM_SWING
3450,0.813,-0.335,-0.283,0.924,12.8,-2.3,-60.2,61.59,ARM_SWING
3500,0.843,-0.380,-0.252,0.958,40.8,-5.8,-94.5,103.09,ARM_SWING
3550,0.884,-0.447,-0.224,1.016,73.7,-15.4,-127.6,148.16,ARM_SWING
3600,0.923,-0.543,-0.203,1.090,103.6,-30.5,-142.3,178.64,ARM_SWING
3650,0.954,-0.616,-0.163,1.147,135.9,-49.0,-148.0,206.82,ARM_SWING
3700,0.950,-0.665,-0.101,1.164,167.7,-76.1,-135.7,228.76,ARM_SWING
3750,0.914,-0.712,-0.059,1.160,148.8,-75.6,-112.7,201.39,ARM_SWING
3800,0.869,-0.744,-0.070,1.146,108.5,-61.8,-87.9,152.70,ARM_SWING
3850,0.882,-0.847,-0.207,1.240,76.5,-25.0,-71.6,107.72,ARM_SWING
3900,0.708,-0.751,-0.256,1.063,25.6,14.4,-37.3,47.48,ARM_SWING
3950,0.716,-0.754,-0.369,1.103,-44.8,9.4,-6.5,46.23,ARM_SWING
4000,0.737,-0.732,-0.421,1.121,-45.2,9.9,22.8,51.58,ARM_SWING
4050,0.758,-0.718,-0.365,1.106,10.7,7.2,49.8,51.44,ARM_SWING
4100,0.802,-0.672,-0.287,1.085,-36.5,17.3,72.6,83.08,ARM_SWING
4150,0.845,-0.657,-0.279,1.106,-20.3,8.6,86.8,89.56,ARM_SWING
4200,0.924,-0.502,-0.245,1.080,-80.3,22.3,90.7,123.17,ARM_SWING
4250,0.987,-0.626,-0.225,1.190,-87.9,7.6,102.1,134.94,ARM_SWING
4300,1.025,-0.616,-0.183,1.210,-97.9,8.1,119.9,155.00,ARM_SWING
4350,1.032,-0.558,-0.191,1.189,-72.5,4.2,142.3,159.76,ARM_SWING
4400,0.965,-0.508,-0.179,1.105,-34.3,-8.8,125.9,130.79,ARM_SWING
4450,0.884,-0.458,-0.176,1.011,-14.9,-9.1,110.4,111.77,ARM_SWING
4500,0.808,-0.414,-0.170,0.924,-19.6,-4.7,90.6,92.81,ARM_SWING
4550,0.765,-0.354,-0.191,0.864,-46.6,3.5,63.0,78.44,ARM_SWING
4600,0.711,-0.310,-0.206,0.803,-41.1,7.9,29.6,51.26,ARM_SWING
4650,0.685,-0.289,-0.234,0.779,-29.4,24.2,-17.5,41.91,ARM_SWING
4700,0.701,-0.308,-0.260,0.809,-7.0,32.9,-63.6,71.95,ARM_SWING
4750,0.771,-0.360,-0.316,0.908,12.4,44.9,-105.7,115.51,ARM_SWING
4800,0.892,-0.477,-0.365,1.075,41.7,45.5,-131.7,145.44,ARM_SWING
4850,0.962,-0.641,-0.377,1.216,66.9,28.6,-137.1,155.21,ARM_SWING
4900,0.967,-0.715,-0.402,1.268,86.6,10.4,-129.0,155.72,ARM_SWING
4950,0.914,-0.739,-0.358,1.229,118.2,-26.6,-111.8,164.86,ARM_SWING
5000,0.837,-0.728,-0.286,1.146,135.3,-57.5,-78.2,166.52,ARM_SWING
5050,0.760,-0.718,-0.173,1.060,77.6,-55.7,-52.6,109.05,ARM_SWING
5100,0.832,-0.654,-0.012,1.058,122.5,-76.1,-27.1,146.74,ARM_SWING
5150,0.706,-0.753,-0.478,1.138,16.0,-13.9,-14.9,25.91,ARM_SWING
5200,0.664,-0.691,-0.268,0.995,-20.5,-0.9,0.3,20.52,ARM_SWING
5250,0.747,-0.689,-0.349,1.074,-23.4,7.3,17.0,29.83,ARM_SWING
5300,0.778,-0.676,-0.307,1.075,-3.9,7.9,37.5,38.52,ARM_SWING
5350,0.831,-0.667,-0.288,1.104,-32.9,14.0,55.0,65.60,ARM_SWING
5400,0.863,-0.646,-0.246,1.106,-34.7,20.3,74.2,84.39,ARM_SWING
5450,0.914,-0.627,-0.234,1.133,-76.2,20.5,87.4,117.75,ARM_SWING
5500,0.918,-0.593,-0.211,1.113,-102.1,11.7,105.0,146.92,ARM_SWING
5550,0.904,-0.563,-0.241,1.092,-95.4,15.4,109.4,145.97,ARM_SWING
5600,0.894,-0.529,-0.262,1.071,-59.0,5.3,108.7,123.79,ARM_SWING
5650,0.883,-0.522,-0.256,1.057,-31.4,-0.1,100.8,105.58,ARM_SWING
5700,0.832,-0.481,-0.267,0.997,-16.1,-9.3,80.5,82.62,ARM_SWING
5750,0.768,-0.420,-0.262,0.914,-24.1,-10.2,58.1,63.72,ARM_SWING
5800,0.739,-0.381,-0.275,0.876,-21.1,-9.4,38.0,44.47,ARM_SWING
5850,0.696,-0.332,-0.280,0.820,-13.6,-1.8,7.2,15.49,ARM_SWING
5900,0.671,-0.313,-0.271,0.788,7.0,2.2,-32.3,33.12,ARM_SWING
5950,0.690,-0.344,-0.271,0.817,24.0,19.7,-70.4,76.94,ARM_SWING
6000,0.777,-0.404,-0.280,0.919,40.7,21.7,-108.8,118.17,ARM_SWING
6050,0.904,-0.475,-0.282,1.059,49.2,20.9,-135.1,145.29,ARM_SWING
6100,0.999,-0.565,-0.277,1.181,78.8,2.6,-138.5,159.37,ARM_SWING
6150,0.996,-0.619,-0.244,1.198,110.6,-22.6,-126.0,169.17,ARM_SWING
6200,0.986,-0.650,-0.187,1.196,118.5,-39.0,-104.6,162.80,ARM_SWING
6250,0.908,-0.673,-0.146,1.140,90.3,-44.7,-78.6,127.79,ARM_SWING
6300,0.826,-0.679,-0.136,1.078,81.8,-36.0,-56.9,105.95,ARM_SWING
6350,0.849,-0.572,0.050,1.025,82.2,-26.8,-48.9,99.33,ARM_SWING
6400,0.700,-0.683,-0.253,1.010,53.2,3.7,-26.1,59.37,ARM_SWING
6450,0.735,-0.663,-0.332,1.044,-27.0,7.7,-8.9,29.45,ARM_SWING
6500,0.739,-0.725,-0.400,1.110,-6.3,9.0,11.1,15.62,ARM_SWING
6550,0.800,-0.690,-0.427,1.139,27.5,0.7,35.3,44.75,ARM_SWING
6600,0.834,-0.673,-0.345,1.126,-10.4,0.4,59.7,60.60,ARM_SWING
