
Recording started
time,accelX,accelY,accelZ,accelMagnitude,gyroX,gyroY,gyroZ,gyroMagnitude,activity
1,0.801,-0.508,-0.271,0.986,0.4,-1.5,1.6,2.23,ARM_SWING
50,0.803,-0.512,-0.270,0.990,-2.3,1.5,-4.5,5.27,ARM_SWING
100,0.808,-0.513,-0.273,0.995,1.3,-3.7,-0.5,3.95,ARM_SWING
150,0.803,-0.511,-0.273,0.990,1.1,-3.8,1.0,4.08,ARM_SWING
200,0.798,-0.498,-0.268,0.978,1.7,-4.1,-0.7,4.49,ARM_SWING
250,0.802,-0.522,-0.267,0.993,-0.7,1.6,-3.8,4.18,ARM_SWING
300,0.809,-0.518,-0.272,0.998,-1.8,-0.2,-1.5,2.35,ARM_SWING
350,0.798,-0.516,-0.278,0.990,-1.4,1.9,-1.1,2.60,ARM_SWING
400,0.796,-0.506,-0.281,0.984,-0.6,-2.1,0.4,2.22,ARM_SWING
450,0.816,-0.514,-0.286,1.006,-1.8,-6.1,3.3,7.17,ARM_SWING
500,0.887,-0.485,-0.291,1.052,3.3,-4.1,6.5,8.36,ARM_SWING
550,0.961,-0.376,-0.214,1.054,16.5,-20.3,4.4,26.53,ARM_SWING
600,0.891,-0.356,-0.198,0.980,31.2,-26.0,0.5,40.62,ARM_SWING
650,0.859,-0.354,-0.222,0.955,43.0,-27.8,-11.0,52.37,ARM_SWING
700,0.855,-0.404,-0.242,0.976,44.2,-29.5,-26.1,59.20,ARM_SWING
750,0.874,-0.442,-0.258,1.013,56.0,-30.5,-40.5,75.54,ARM_SWING
800,0.840,-0.492,-0.224,0.999,61.5,-31.9,-43.6,81.86,ARM_SWING
850,0.839,-0.507,-0.241,1.009,55.0,-28.3,-41.0,74.21,ARM_SWING
900,0.836,-0.484,-0.260,1.000,49.2,-28.4,-40.2,69.59,ARM_SWING
950,0.778,-0.510,-0.277,0.971,36.8,-24.1,-43.1,61.58,ARM_SWING
1000,0.736,-0.634,-0.425,1.060,16.0,-21.1,-32.2,41.69,ARM_SWING
1050,0.715,-0.643,-0.312,1.011,15.4,-12.1,-28.0,34.17,ARM_SWING
1100,0.723,-0.636,-0.293,1.007,6.5,-10.4,-15.6,19.84,ARM_SWING
1150,0.691,-0.653,-0.258,0.985,-7.4,-0.1,-4.9,8.88,ARM_SWING
1200,0.737,-0.640,-0.231,1.003,-9.3,-1.4,10.2,13.87,ARM_SWING
1250,0.724,-0.619,-0.189,0.971,-28.9,17.2,25.9,42.45,ARM_SWING
1300,0.832,-0.598,-0.243,1.053,-44.6,20.1,39.2,62.69,ARM_SWING
1350,0.813,-0.578,-0.245,1.027,-53.7,17.3,53.4,77.68,ARM_SWING
1400,0.795,-0.558,-0.239,1.000,-67.6,26.1,62.3,95.56,ARM_SWING
1450,0.853,-0.559,-0.233,1.046,-77.3,34.3,56.6,101.76,ARM_SWING
1500,0.915,-0.545,-0.247,1.093,-62.8,23.8,59.2,89.53,ARM_SWING
1550,0.932,-0.551,-0.241,1.109,-36.7,17.5,69.0,80.09,ARM_SWING
1600,0.924,-0.516,-0.267,1.091,-42.7,12.1,75.1,87.23,ARM_SWING
1650,0.896,-0.504,-0.276,1.064,-30.4,0.4,79.8,85.40,ARM_SWING
1700,0.838,-0.513,-0.293,1.025,-26.1,15.5,74.4,80.35,ARM_SWING
1750,0.787,-0.529,-0.302,0.995,-26.8,2.0,68.3,73.40,ARM_SWING
1800,0.730,-0.522,-0.299,0.946,-25.4,-1.8,53.4,59.16,ARM_SWING
1850,0.692,-0.493,-0.301,0.901,-22.2,-4.6,36.0,42.54,ARM_SWING
1900,0.670,-0.481,-0.290,0.874,-19.0,-3.6,18.5,26.76,ARM_SWING
1950,0.688,-0.469,-0.284,0.880,-18.6,-0.8,-3.5,18.94,ARM_SWING
2000,0.717,-0.496,-0.284,0.917,-3.1,-2.2,-24.7,24.99,ARM_SWING
2050,0.736,-0.508,-0.294,0.941,12.5,-2.5,-38.7,40.75,ARM_SWING
2100,0.744,-0.525,-0.293,0.957,28.4,-8.3,-45.9,54.61,ARM_SWING
2150,0.778,-0.556,-0.277,0.996,44.9,-10.7,-51.1,68.86,ARM_SWING
2200,0.799,-0.581,-0.264,1.023,48.4,-1.5,-57.3,75.02,ARM_SWING
2250,0.826,-0.577,-0.266,1.042,50.8,-8.7,-60.7,79.63,ARM_SWING
2300,0.830,-0.565,-0.261,1.037,50.6,-16.2,-65.1,84.03,ARM_SWING
2350,0.839,-0.585,-0.261,1.056,51.0,-14.7,-71.0,88.65,ARM_SWING
2400,0.868,-0.579,-0.279,1.080,44.8,-14.1,-76.5,89.77,ARM_SWING
2450,0.856,-0.587,-0.272,1.073,48.4,-19.3,-65.1,83.39,ARM_SWING
2500,0.843,-0.588,-0.264,1.061,43.0,-18.4,-48.9,67.67,ARM_SWING
2550,0.813,-0.552,-0.238,1.011,35.4,-10.4,-41.0,55.16,ARM_SWING
2600,0.746,-0.639,-0.180,0.999,24.8,3.4,-34.5,42.62,ARM_SWING
2650,0.764,-0.539,-0.226,0.962,-19.5,3.7,-19.7,27.96,ARM_SWING
2700,0.752,-0.536,-0.288,0.967,6.0,2.3,-12.3,13.88,ARM_SWING
2750,0.769,-0.546,-0.340,1.003,36.4,-3.5,-2.5,36.65,ARM_SWING
2800,0.761,-0.569,-0.326,1.005,21.1,-7.3,5.0,22.88,ARM_SWING
2850,0.811,-0.583,-0.333,1.053,5.2,-2.8,21.7,22.49,ARM_SWING
2900,0.807,-0.577,-0.289,1.033,-19.9,-2.4,28.4,34.76,ARM_SWING
2950,0.880,-0.553,-0.292,1.080,-37.9,-6.0,38.6,54.43,ARM_SWING
3000,0.863,-0.506,-0.269,1.036,-26.6,-13.0,49.0,57.25,ARM_SWING
3050,0.817,-0.526,-0.233,0.999,-24.8,-10.3,51.4,57.99,ARM_SWING
3100,0.795,-0.571,-0.203,1.000,-44.8,7.9,51.6,68.79,ARM_SWING
3150,0.840,-0.616,-0.190,1.059,-43.0,8.3,63.0,76.73,ARM_SWING
3200,0.848,-0.686,-0.241,1.117,-28.5,8.8,72.1,78.03,ARM_SWING
3250,0.793,-0.600,-0.213,1.017,-41.6,3.4,74.2,85.13,ARM_SWING
3300,0.777,-0.553,-0.245,0.985,-30.0,-4.4,70.2,76.47,ARM_SWING
3350,0.771,-0.552,-0.255,0.982,-33.5,1.1,65.8,73.85,ARM_SWING
3400,0.753,-0.498,-0.285,0.947,-34.2,10.3,53.0,63.91,ARM_SWING
3450,0.733,-0.469,-0.307,0.923,-30.1,14.3,38.5,50.92,ARM_SWING
3500,0.714,-0.447,-0.334,0.906,-27.7,13.7,22.4,38.17,ARM_SWING
