recording,recordingGroup,activityLabel,target,windowNumber,windowStartSeconds,windowEndSeconds,sampleCount,accelMagnitudeStd,gyroMagnitudeStd,accelMagnitudeRange,gyroMagnitudeRange,meanAccelJerk,maxAccelJerk,dominantAccelFrequency,dominantFrequencyPowerRatio,motionBandPower,accelRegularity,accelMagnitudeMean,accelMagnitudeMedian,accelMagnitudeIQR,accelMagnitudeP90,accelMagnitudeP95,dynamicAccelMean,dynamicAccelP90,dynamicAccelP95,dynamicAccelRMS,scalarJerkStd,scalarJerkP90,scalarJerkP95,scalarJerkAbove3Rate,scalarJerkAbove5Rate,vectorJerkMean,vectorJerkStd,vectorJerkP90,vectorJerkP95,vectorJerkMax,vectorJerkAbove5Rate,angularAccelerationMean,angularAccelerationP90,gyroMagnitudeMean,gyroMagnitudeP90,gyroMagnitudeP95,accelGyroCorrelation,gyroAccelStdRatio,jerkRegularity,gyroRegularity,jerkDominantFrequency,jerkDominantPowerRatio,jerkMotionBandPower,accelSpectralEntropy,accelLowBandPowerRatio,accelStepBandPowerRatio,accelUpperBandPowerRatio,accelHighFrequencyPowerRatio,accelSecondHarmonicRatio,impactPeakCount,impactPeakRate,impactIntervalMean,impactIntervalStd,impactIntervalCV,impactPeakMean,accelDirectionChangeMean,accelDirectionChangeStd,accelDirectionChangeP90
01_normal,WALKING__01_normal,WALKING,1,10,21.0,23.0,40,0.202708163029944,56.76516774825191,1.035,202.26,2.307179487179498,9.060000000000512,1.5000000000000007,0.7400942494336589,27.28613318037125,0.4688797433001982,1.0706250000000002,1.0615,0.22625000000000017,1.2925,1.3472499999999996,0.157175,0.3429,0.40804999999999986,0.21225273849823467,2.180422398380123,4.823999999999932,5.655999999999924,0.3076923076923077,0.10256410256410256,3.5017919754574405,2.297521922833718,5.513944222572404,8.510155680883534,10.031909090497752,0.20512820512820512,828.1355264220034,1622.3861426388662,100.0135,177.105,201.0385,0.44407481998843806,280.0339507781272,0.27127630317267853,0.26791981867649534,1.538461538461539,0.6670979548778203,2132.4401105893617,0.49102242475218577,0.0533052635487715,0.7638744353101309,0.07018819823545976,0.11263210290563791,0.005816520705194047,4.0,2.1052631578947385,0.5,0.2783882181414993,0.5567764362829986,6.4987177477056655,5.725028051761823,3.982392078956615,10.33957266603671
01_normal,WALKING__01_normal,WALKING,1,11,23.0,25.0,40,0.16901973030024994,55.027787338971535,0.623,208.78,2.1287179487179397,6.559999999999904,1.5000000000000007,0.580990428159883,18.54245831600945,0.5084011771959175,1.04385,1.0605,0.2769999999999999,1.2551999999999999,1.2665999999999997,0.15175,0.26569999999999994,0.28085,0.1725581061555788,1.5808378516123471,4.719999999999932,5.4279999999999236,0.15384615384615385,0.07692307692307693,3.860584457674745,2.5181113336097036,7.403903338160291,8.219548183249634,11.98454004123629,0.2564102564102564,1003.8661641312108,1955.426482650132,100.37474999999999,170.998,196.51299999999992,0.5230470945640412,325.57019965195246,0.2664809578631779,0.23612134119428485,1.538461538461539,0.38317421379913724,2656.801162992086,0.6002847338403932,0.08114196398546111,0.7208925445120864,0.06175185635131144,0.1362136351511411,0.02315816429123102,4.0,2.1052631578947385,0.4166666666666667,0.20816659994661224,0.49959983987186934,7.26474049117167,7.223900430329786,6.5721955344834875,16.943159842119933
01_normal,WALKING__01_normal,WALKING,1,12,25.0,27.0,40,0.21064206485690243,50.20229069244979,0.8759999999999999,228.29000000000002,2.4815384615384515,10.199999999999855,1.5000000000000007,0.6392183338806379,27.851958140099434,0.4014085144349125,1.05685,1.0505,0.23725000000000018,1.3204,1.35555,0.17295,0.32410000000000005,0.35555,0.2156217753382065,2.211674215160985,5.099999999999931,6.957999999999899,0.3076923076923077,0.10256410256410256,3.69992730540251,2.508720472014248,7.484986904060612,8.572150935569518,11.395771145473056,0.23076923076923078,914.2798141368463,1480.9714640037398,96.31199999999998,154.498,183.67549999999994,0.3233893360375997,238.3298451169011,0.3117892462416701,0.20870615408355417,1.538461538461539,0.7196965857516456,2248.2898456670373,0.6026200003672744,0.1814949577255429,0.5967049044614411,0.06895571254677405,0.15284442526624195,0.018412151514080644,4.0,2.1052631578947385,0.45000000000000046,0.18027756377320006,0.4006168083848886,7.812482917055886,6.244931227181384,4.129532041159199,11.564966163775962
01_normal,WALKING__01_normal,WALKING,1,13,27.0,29.0,40,0.20715592418049966,62.72500143125771,0.986,212.92000000000002,3.018461538461543,9.900000000000565,1.5000000000000007,0.6547781452581877,22.688571114927296,0.4982741102496102,1.07125,1.042,0.21599999999999997,1.3266,1.4649999999999999,0.16445,0.341,0.4649999999999999,0.21660401658325731,2.4039983563151934,5.86000000000025,7.195999999999902,0.41025641025641024,0.20512820512820512,4.47503010945891,3.1445345871762878,8.680286583851894,10.56048044605102,14.341715378573907,0.38461538461538464,1059.5086103605774,1498.8136702178801,102.71424999999999,196.656,210.05599999999998,0.35477809266003413,302.7912509835055,0.35748432371706707,0.442236267429242,1.538461538461539,0.8188785753525278,4301.933464955611,0.7147367953994663,0.059393704376140964,0.5916431456744214,0.08366123641292543,0.2653019135365121,0.06891850633014938,3.0,1.5789473684210538,0.6000000000000014,0.07071067811865576,0.11785113019775934,11.64344862265343,7.545127444896166,5.524472520842153,16.41473242237865
02_normal,WALKING__02_normal,WALKING,1,0,1.0,3.0,40,0.1084806966167785,28.32973737851972,0.491,101.11,1.486666666666667,3.840000000000017,1.5,0.48433572514012185,6.8509192256078775,0.36756531803595305,1.0153,1.0034999999999998,0.15225,1.155,1.18115,0.08595,0.17310000000000003,0.18114999999999987,0.10820328091144002,1.0208802531286774,2.912000000000006,3.084,0.10256410256410256,0.0,2.4013126476406486,1.1246029142834244,3.775670404100822,4.556040166231161,5.340000000000017,0.02564102564102564,570.0469378278154,862.8157385959169,54.24175,87.991,95.9885,0.29072922288446434,261.15003186786333,0.3010538035655052,0.1726536988357508,1.5384615384615383,0.4634169373489164,533.8015219647916,0.7167518418726702,0.06517798634638092,0.544531375407338,0.15746217529586728,0.2328284629504138,0.21515599090797194,3.0,1.5789473684210524,0.6749999999999999,0.17677669529663673,0.26189140043946185,4.070187666941937,4.709691755252286,2.675618481507021,8.406991363508029
02_normal,WALKING__02_normal,WALKING,1,1,3.0,5.0,40,0.14630316040191935,41.077596419802916,0.586,144.31,1.7282051282051276,4.380000000000013,1.5,0.46803895023154063,14.329105472093426,0.3834335336386094,1.022525,0.994,0.2177499999999999,1.2111,1.2503,0.121475,0.22820000000000001,0.2503,0.1462083273962191,1.199023444296652,3.891999999999985,4.205999999999985,0.15384615384615385,0.0,2.726557031932906,1.791932089534055,5.095552999660337,5.861762791513143,7.810249675906681,0.1282051282051282,672.31073753654,1173.5353851428108,67.05425,117.46799999999999,120.41449999999998,0.09534058907840698,280.7703969412271,0.2924832730754379,0.3695541181708449,1.5384615384615383,0.6132013703733349,1829.79890325685,0.6172006080906083,0.26326116415698625,0.5492437187247133,0.06062986669296422,0.1268652504253362,0.04422551596343242,4.0,2.1052631578947363,0.4166666666666667,0.1755942292142121,0.42142615011410905,4.8402766762365514,4.80682188039368,4.873465817081282,8.46515144982973
02_normal,WALKING__02_normal,WALKING,1,2,5.0,7.0,40,0.20479295360474162,57.44412099474561,0.8779999999999999,237.05,2.8348717948717956,9.779999999999859,1.5,0.6508713214658773,26.184872185200863,0.49326574007162843,1.0855000000000001,1.0635,0.23299999999999998,1.3739000000000001,1.40755,0.17014999999999997,0.3739,0.40754999999999997,0.2195493110897868,2.315738908784236,5.32400000000002,7.89000000000003,0.41025641025641024,0.1282051282051282,4.018023869950645,2.5262656184041066,6.642906746357454,9.87111430548543,11.267102555670686,0.3076923076923077,962.0047453059481,1708.342226290228,98.31875000000001,164.56300000000002,200.53999999999996,0.26612813894627024,280.498522940467,0.3187046912033686,0.36064482617542953,1.5384615384615383,0.5125659342729351,2247.4748337700407,0.5454611905063637,0.09627251268895627,0.7413983982325223,0.027929561111030694,0.13439952796749088,0.0014507211893570761,4.0,2.1052631578947363,0.5166666666666666,0.1258305739211796,0.24354304629905732,7.413732560449189,6.5395922127287776,4.143637338307359,13.293447899908234
02_normal,WALKING__02_normal,WALKING,1,3,7.0,9.0,40,0.21590711292186834,58.05064839629933,0.8370000000000001,202.24,2.4676923076923063,9.799999999999862,1.5000000000000007,0.5005053843469416,32.487856309100266,0.3991109830718938,1.015375,1.009,0.28974999999999995,1.2714,1.3140999999999998,0.17662499999999998,0.35719999999999996,0.3747499999999999,0.2137448829796868,2.091393971718198,3.992000000000034,6.85399999999992,0.3076923076923077,0.07692307692307693,3.653968562516677,2.265745119807794,6.818828858894622,8.112307118337863,9.923507444447111,0.20512820512820512,974.566442830654,1807.7003723136993,97.36949999999999,165.17900000000006,199.95649999999998,0.4751676376385452,268.8686241536956,0.30062628966391935,0.40906353884466934,1.025641025641026,0.4072870519527734,1964.48990067305,0.6102737614384312,0.13354957415772503,0.6230546223733973,0.16770245222214084,0.07569335124673718,0.0002772551914413617,3.0,1.578947368421053,0.6000000000000001,0.4949747468305834,0.8249579113843055,8.149738394886795,5.705005804771745,4.347856336726141,14.21583035466767
02_normal,WALKING__02_normal,WALKING,1,4,9.0,11.0,40,0.22373482472532477,53.48195607470732,0.9259999999999999,203.67000000000002,2.791282051282051,8.019999999999882,1.5000000000000007,0.5972338868447188,33.29864414951946,0.4145363341764018,1.0609,1.076,0.24875000000000003,1.3266,1.3903999999999999,0.18685000000000002,0.378,0.4055999999999999,0.2291607514388099,1.9264354586251566,4.844000000000106,6.305999999999937,0.4358974358974359,0.07692307692307693,3.8658231342192786,2.355447484038851,6.858656455884005,7.5840963291332235,12.242401725151636,0.23076923076923078,900.097169555276,1497.2871137600332,100.34475,162.197,184.982,0.3407444058056115,239.04171440617776,0.31596376335787835,0.32606455997085615,1.538461538461539,0.5866328516972906,2362.9173880613084,0.5852325004528736,0.14198192015196728,0.6009430832448,0.12890962518562363,0.12816537141760942,0.00340750223971063,2.0,1.0526315789473693,0.5500000000000007,0.0,0.0,9.522744629749848,5.61845455858897,4.765846836841404,12.590040693343946
02_normal,WALKING__02_normal,WALKING,1,5,11.0,13.0,40,0.1261982338654913,37.71517996690321,0.5120000000000001,151.78,1.8051282051282107,5.560000000000121,2.000000000000001,0.327612395828403,7.516269183101594,0.30632036075033114,1.058575,1.0590000000000002,0.17374999999999996,1.2183,1.2423,0.11287500000000002,0.2183,0.2423,0.137691230657584,1.2947888911342378,3.2200000000000704,4.586000000000083,0.1282051282051282,0.02564102564102564,3.01207309955709,1.5425236505400062,5.189199505671458,5.542131042185539,6.931839582679483,0.1282051282051282,821.7768846075508,1312.0096155324377,83.70275,132.557,140.356,0.2554539453116815,298.85663857310414,0.20998286427878918,0.34881979768223326,2.051282051282052,0.392770630625799,727.4199162427504,0.845561676494619,0.25408616545633717,0.3606696434749109,0.08042220419054057,0.30482198687821144,0.13156325073286565,5.0,2.631578947368423,0.375,0.17078251276599296,0.4554200340426479,5.424768752910957,5.825411343714895,3.428810149926921,11.278499821633133
