
Recording started
time,accelX,accelY,accelZ,accelMagnitude,gyroX,gyroY,gyroZ,gyroMagnitude,activity
0,1.002,-0.358,-0.242,1.091,4.9,-3.0,-19.7,20.52,WALKING
50,0.942,-0.369,-0.198,1.031,-0.4,-3.2,-19.4,19.67,WALKING
100,0.921,-0.374,-0.208,1.016,-12.3,-2.5,-13.9,18.73,WALKING
150,0.897,-0.385,-0.150,0.988,20.9,-9.6,-8.6,24.55,WALKING
200,0.906,-0.437,-0.178,1.022,9.9,-15.1,3.9,18.47,WALKING
250,0.859,-0.425,-0.170,0.973,12.7,-13.7,12.2,22.31,WALKING
300,0.820,-0.419,-0.166,0.936,3.4,-6.9,16.5,18.20,WALKING
350,0.878,-0.367,-0.214,0.975,-1.2,-3.0,14.7,15.05,WALKING
400,0.921,-0.421,-0.188,1.030,12.6,-7.2,21.9,26.27,WALKING
450,0.930,-0.337,-0.210,1.011,23.2,-14.9,26.7,38.38,WALKING
500,0.897,-0.330,-0.199,0.976,61.8,-21.4,23.5,69.49,WALKING
550,0.862,-0.451,-0.172,0.988,75.1,-16.5,21.6,79.87,WALKING
600,0.791,-0.512,-0.070,0.945,45.6,-1.9,21.0,50.24,WALKING
650,0.748,-0.658,-0.157,1.009,36.2,6.5,25.8,44.93,WALKING
700,0.678,-0.838,-0.153,1.089,57.3,6.5,40.5,70.47,WALKING
750,0.617,-0.986,-0.064,1.165,-0.6,18.2,62.0,64.62,WALKING
800,0.647,-0.964,-0.087,1.164,-45.5,29.0,78.5,95.25,WALKING
850,0.693,-0.874,-0.117,1.122,-50.5,26.6,87.6,104.55,WALKING
900,0.798,-0.721,-0.207,1.095,-32.9,13.7,88.9,95.78,WALKING
950,0.697,-0.632,-0.063,0.943,-33.8,14.6,83.8,91.53,WALKING
1000,0.689,-0.528,-0.057,0.870,-44.9,20.3,59.7,77.41,WALKING
1050,0.736,-0.469,-0.039,0.874,-40.6,21.2,19.1,49.62,WALKING
1100,0.798,-0.460,-0.007,0.921,-31.6,18.1,-18.5,40.85,WALKING
1150,0.829,-0.493,-0.045,0.966,-15.4,14.6,-52.2,56.35,WALKING
1200,0.880,-0.528,-0.111,1.032,-24.0,6.7,-76.8,80.74,WALKING
1250,0.975,-0.535,-0.120,1.119,-12.6,-5.2,-104.7,105.58,WALKING
1300,1.004,-0.556,-0.139,1.156,26.3,-14.6,-117.1,120.90,WALKING
1350,0.822,-0.661,-0.162,1.067,42.4,-9.6,-99.8,108.86,WALKING
1400,0.693,-0.639,-0.184,0.960,7.2,-5.7,-66.5,67.13,WALKING
1450,0.840,-0.593,-0.252,1.059,19.9,-24.2,-54.2,62.60,WALKING
1500,0.768,-0.635,-0.209,1.018,48.2,-43.1,-42.6,77.43,WALKING
1550,0.643,-0.678,-0.238,0.964,60.2,-36.5,-19.7,73.11,WALKING
1600,0.595,-0.669,-0.292,0.942,42.9,-25.9,-4.1,50.28,WALKING
1650,0.660,-0.672,-0.283,0.984,43.8,-26.5,10.2,52.20,WALKING
1700,0.712,-0.680,-0.278,1.023,48.1,-25.4,25.6,60.12,WALKING
1750,0.685,-0.708,-0.203,1.006,56.2,-11.7,47.3,74.38,WALKING
1800,0.670,-0.778,-0.192,1.045,32.4,13.7,65.5,74.35,WALKING
1850,0.657,-0.713,-0.147,0.981,-6.0,27.6,65.6,71.42,WALKING
1900,0.853,-0.805,-0.157,1.183,-11.7,28.0,39.0,49.42,WALKING
1950,0.901,-0.829,-0.143,1.233,-22.8,22.1,33.8,46.38,WALKING
2000,0.946,-0.802,-0.090,1.243,-48.8,26.3,60.6,82.13,WALKING
2050,1.028,-0.685,0.020,1.235,-52.7,23.8,66.7,88.28,WALKING
2100,0.891,-0.624,-0.090,1.091,-35.2,23.0,65.0,77.41,WALKING
2150,0.768,-0.538,-0.101,0.943,-58.2,25.6,72.4,96.36,WALKING
2200,0.720,-0.421,-0.139,0.846,-46.3,12.8,62.3,78.67,WALKING
2250,0.638,-0.378,-0.068,0.745,-24.5,-2.8,34.4,42.33,WALKING
2300,0.600,-0.386,-0.088,0.719,-28.3,-15.9,-4.4,32.76,WALKING
2350,0.712,-0.448,-0.064,0.844,3.2,-13.5,-53.2,54.98,WALKING
2400,0.905,-0.506,-0.097,1.041,3.0,-13.5,-103.6,104.52,WALKING
2450,1.160,-0.605,-0.128,1.315,28.5,-18.8,-134.1,138.38,WALKING
2500,1.008,-0.701,-0.124,1.234,37.8,-7.1,-145.5,150.50,WALKING
2550,0.629,-0.796,-0.223,1.039,-18.6,24.0,-84.9,90.17,WALKING
2600,0.854,-0.610,-0.227,1.074,-47.4,24.7,-37.2,65.12,WALKING
2650,0.920,-0.536,-0.186,1.081,56.9,-16.8,-40.9,72.06,WALKING
2700,0.666,-0.672,-0.240,0.976,79.2,-21.1,-23.7,85.32,WALKING
2750,0.603,-0.633,-0.262,0.913,35.0,-12.7,-2.8,37.34,WALKING
2800,0.636,-0.656,-0.264,0.951,36.8,-11.2,9.2,39.55,WALKING
2850,0.672,-0.658,-0.232,0.969,39.2,-11.6,16.6,44.12,WALKING
2900,0.681,-0.710,-0.162,0.997,22.3,0.0,24.3,32.98,WALKING
2950,0.717,-0.739,-0.159,1.042,-16.0,17.1,34.4,41.61,WALKING
3000,0.799,-0.805,-0.092,1.138,-24.1,20.4,48.5,57.87,WALKING
3050,1.034,-0.866,-0.041,1.349,-30.3,29.5,56.7,70.73,WALKING
3100,0.910,-0.829,-0.056,1.232,-37.0,39.4,78.5,95.31,WALKING
3150,0.950,-0.694,-0.062,1.178,-58.1,31.4,99.7,119.59,WALKING
3200,0.963,-0.572,-0.098,1.124,-13.3,10.6,89.5,91.10,WALKING
3250,0.800,-0.586,-0.108,0.998,1.1,15.3,80.3,81.75,WALKING
3300,0.737,-0.518,-0.119,0.909,-38.0,29.5,54.4,72.62,WALKING
3350,0.695,-0.415,-0.143,0.822,-45.0,24.5,48.3,70.41,WALKING
3400,0.749,-0.365,-0.130,0.843,-24.5,9.1,15.6,30.44,WALKING
3450,0.644,-0.403,-0.098,0.766,-15.2,-10.5,-26.8,32.55,WALKING
3500,0.806,-0.489,-0.134,0.952,5.2,-19.8,-76.8,79.48,WALKING
3550,0.879,-0.574,-0.121,1.057,15.7,-29.6,-109.5,114.51,WALKING
3600,1.133,-0.678,-0.133,1.327,26.4,-34.4,-136.4,143.13,WALKING
3650,1.004,-0.658,-0.119,1.206,34.7,-34.6,-145.6,153.62,WALKING
3700,0.867,-0.784,-0.172,1.181,-1.3,-13.2,-77.7,78.82,WALKING
3750,0.948,-0.507,-0.195,1.093,-3.3,-23.0,-39.2,45.57,WALKING
3800,0.713,-0.524,-0.076,0.888,90.5,-38.5,-31.9,103.39,WALKING
3850,0.549,-0.665,-0.156,0.876,82.3,-27.9,-26.4,90.82,WALKING
3900,0.549,-0.643,-0.229,0.876,13.5,-10.6,-25.7,30.90,WALKING
3950,0.645,-0.655,-0.280,0.961,16.8,-2.7,-12.5,21.11,WALKING
4000,0.739,-0.636,-0.256,1.008,19.3,-11.6,3.0,22.72,WALKING
4050,0.742,-0.649,-0.212,1.008,27.4,-9.3,17.2,33.66,WALKING
4100,0.748,-0.683,-0.212,1.035,14.7,2.4,21.9,26.49,WALKING
4150,0.874,-0.757,-0.158,1.167,-1.2,12.7,12.2,17.65,WALKING
4200,0.984,-0.808,-0.221,1.292,-14.5,16.2,10.6,24.19,WALKING
4250,0.883,-0.814,-0.122,1.207,-42.4,19.2,63.3,78.57,WALKING
4300,1.061,-0.662,-0.197,1.266,-65.2,16.1,97.7,118.56,WALKING
4350,1.032,-0.577,0.020,1.183,-20.7,7.1,105.7,107.94,WALKING
4400,0.921,-0.540,-0.097,1.072,-7.3,-4.1,106.0,106.33,WALKING
4450,0.809,-0.503,-0.087,0.957,-31.0,9.9,100.9,106.02,WALKING
4500,0.720,-0.396,-0.101,0.828,-34.7,8.8,87.7,94.72,WALKING
4550,0.635,-0.353,-0.116,0.736,-24.9,0.0,58.6,63.67,WALKING
4600,0.623,-0.324,-0.127,0.714,-15.1,-11.2,9.7,21.16,WALKING
4650,0.699,-0.372,-0.169,0.810,13.2,-23.5,-54.6,60.89,WALKING
4700,0.735,-0.452,-0.181,0.882,38.2,-33.5,-92.3,105.36,WALKING
4750,0.977,-0.511,-0.143,1.112,49.4,-41.8,-122.7,138.72,WALKING
4800,1.244,-0.515,-0.078,1.349,86.2,-58.1,-159.9,190.72,WALKING
4850,0.906,-0.749,-0.093,1.179,129.0,-52.1,-112.2,178.73,WALKING
4900,1.071,-0.671,-0.184,1.277,54.8,-41.5,-57.6,89.68,WALKING
4950,0.901,-0.504,-0.038,1.033,98.8,-64.1,-49.9,127.91,WALKING
5000,0.650,-0.611,-0.067,0.895,134.9,-67.4,-44.3,157.17,WALKING
5050,0.578,-0.628,-0.040,0.854,85.6,-53.5,-46.7,111.22,WALKING
5100,0.588,-0.601,-0.034,0.841,86.0,-35.3,-55.6,108.32,WALKING
5150,0.604,-0.692,-0.088,0.923,76.2,-13.9,-63.2,99.97,WALKING
5200,0.676,-0.748,-0.198,1.027,46.1,6.3,-62.4,77.84,WALKING
5250,0.744,-0.829,-0.326,1.161,27.5,11.1,-43.3,52.48,WALKING
5300,1.162,-0.987,-0.487,1.600,19.2,-3.2,-19.3,27.41,WALKING
5350,0.926,-0.768,-0.306,1.241,75.1,-44.3,44.5,97.89,WALKING
