
Recording started
time,accelX,accelY,accelZ,accelMagnitude,gyroX,gyroY,gyroZ,gyroMagnitude,activity
0,0.796,-0.570,-0.183,0.996,-2.1,1.6,2.3,3.50,WALKING
50,0.788,-0.569,-0.181,0.989,-1.4,0.9,2.7,3.17,WALKING
100,0.791,-0.557,-0.186,0.985,-0.5,-1.8,-1.0,2.12,WALKING
150,0.797,-0.566,-0.191,0.996,1.6,-3.8,-1.0,4.24,WALKING
200,0.792,-0.558,-0.194,0.988,0.2,-2.8,-0.6,2.87,WALKING
250,0.789,-0.564,-0.192,0.989,-1.4,-1.4,-6.0,6.32,WALKING
300,0.795,-0.573,-0.187,0.998,-1.6,0.0,-1.4,2.13,WALKING
350,0.790,-0.571,-0.190,0.993,-2.2,1.8,-3.9,4.83,WALKING
400,0.781,-0.569,-0.188,0.984,0.2,2.0,-3.0,3.61,WALKING
450,0.791,-0.566,-0.190,0.991,0.9,-2.3,0.3,2.49,WALKING
500,0.799,-0.563,-0.198,0.997,0.9,-4.8,0.3,4.89,WALKING
550,0.794,-0.540,-0.203,0.981,6.9,-6.7,1.1,9.68,WALKING
600,0.794,-0.500,-0.199,0.959,9.4,-3.6,-2.5,10.37,WALKING
650,0.795,-0.510,-0.217,0.969,12.1,-4.1,-9.9,16.16,WALKING
700,0.773,-0.549,-0.224,0.974,7.7,-1.5,-11.2,13.67,WALKING
750,0.766,-0.557,-0.234,0.976,1.1,5.2,-14.5,15.44,WALKING
800,0.758,-0.594,-0.229,0.990,0.9,4.9,-18.3,18.97,WALKING
850,0.749,-0.657,-0.247,1.026,4.2,3.9,-5.8,8.15,WALKING
900,0.648,-0.753,-0.250,1.024,21.9,0.2,9.1,23.72,WALKING
950,0.563,-0.843,-0.162,1.027,4.8,7.1,29.9,31.10,WALKING
1000,0.689,-0.839,-0.162,1.098,-22.8,0.6,26.5,34.96,WALKING
1050,0.753,-0.860,-0.153,1.153,0.4,-6.0,31.7,32.27,WALKING
1100,0.694,-0.764,-0.118,1.039,16.2,-3.3,52.2,54.76,WALKING
1150,0.690,-0.633,-0.105,0.942,-16.5,17.9,63.3,67.82,WALKING
1200,0.781,-0.534,-0.150,0.958,-28.7,19.8,38.5,51.94,WALKING
1250,0.835,-0.474,-0.180,0.977,-17.2,-0.1,7.9,18.93,WALKING
1300,0.782,-0.508,-0.180,0.950,11.8,-6.9,-10.1,17.00,WALKING
1350,0.783,-0.498,-0.142,0.939,8.1,-15.7,-30.8,35.51,WALKING
1400,0.775,-0.535,-0.165,0.956,7.2,-17.0,-53.8,56.88,WALKING
1450,0.944,-0.559,-0.181,1.112,8.7,-25.4,-80.5,84.86,WALKING
1500,0.934,-0.628,-0.146,1.135,36.4,-33.4,-78.1,92.41,WALKING
1550,0.784,-0.671,-0.124,1.039,20.5,-21.4,-35.5,46.24,WALKING
1600,0.958,-0.547,-0.230,1.127,1.9,-21.7,-20.8,30.12,WALKING
1650,0.839,-0.529,-0.171,1.006,39.2,-38.0,-24.2,59.72,WALKING
1700,0.731,-0.612,-0.187,0.972,26.2,-28.2,-23.8,45.26,WALKING
1750,0.648,-0.572,-0.220,0.892,-1.0,-5.6,-19.2,20.02,WALKING
1800,0.568,-0.560,-0.255,0.837,3.7,-6.7,-12.8,14.91,WALKING
1850,0.512,-0.602,-0.240,0.826,-0.4,-1.0,-11.8,11.85,WALKING
1900,0.578,-0.597,-0.248,0.867,-10.0,0.1,-11.6,15.32,WALKING
1950,0.720,-0.671,-0.265,1.019,-12.8,8.0,-11.2,18.80,WALKING
2000,0.880,-0.733,-0.252,1.173,7.7,16.0,10.0,20.38,WALKING
2050,1.014,-0.809,-0.230,1.317,26.6,-0.4,33.2,42.54,WALKING
2100,0.926,-0.736,-0.217,1.203,8.8,9.8,49.9,51.61,WALKING
2150,0.714,-0.701,-0.145,1.011,-3.2,20.0,74.5,77.20,WALKING
2200,0.848,-0.619,-0.127,1.058,-52.2,24.4,79.1,97.86,WALKING
2250,0.882,-0.605,-0.074,1.072,-38.0,17.7,52.0,66.79,WALKING
2300,0.862,-0.672,-0.072,1.095,-39.9,23.1,61.3,76.70,WALKING
2350,0.813,-0.575,-0.082,0.999,-38.5,27.5,73.0,86.99,WALKING
2400,0.795,-0.492,-0.134,0.944,-37.1,22.8,75.9,87.50,WALKING
2450,0.777,-0.401,-0.147,0.887,-24.2,16.6,53.3,60.84,WALKING
2500,0.750,-0.422,-0.188,0.881,-4.4,5.8,17.3,18.77,WALKING
2550,0.775,-0.447,-0.208,0.919,-5.0,3.2,-28.4,29.01,WALKING
2600,0.802,-0.460,-0.308,0.975,-6.3,-5.6,-57.5,58.11,WALKING
2650,0.928,-0.525,-0.289,1.105,2.3,-6.7,-86.9,87.19,WALKING
2700,0.798,-0.539,-0.274,1.001,14.5,-17.8,-110.6,112.96,WALKING
2750,0.772,-0.649,-0.240,1.037,16.8,-20.0,-75.1,79.51,WALKING
2800,1.015,-0.541,-0.264,1.180,0.4,-42.9,-66.9,79.47,WALKING
2850,0.861,-0.578,-0.125,1.045,58.6,-52.3,-55.0,95.89,WALKING
2900,0.696,-0.656,-0.108,0.963,62.7,-33.3,-40.1,81.54,WALKING
2950,0.638,-0.624,-0.136,0.903,37.4,-10.9,-30.1,49.23,WALKING
3000,0.611,-0.647,-0.205,0.913,24.7,3.8,-26.2,36.21,WALKING
3050,0.604,-0.669,-0.244,0.934,2.8,8.2,-12.6,15.29,WALKING
3100,0.633,-0.672,-0.240,0.954,-3.6,11.6,2.6,12.42,WALKING
3150,0.711,-0.709,-0.224,1.029,3.6,13.1,8.8,16.19,WALKING
3200,0.938,-0.796,-0.149,1.239,9.7,13.4,14.7,22.13,WALKING
3250,1.089,-0.800,-0.149,1.359,-6.7,19.5,20.0,28.73,WALKING
3300,0.837,-0.793,-0.103,1.158,-13.6,20.7,71.7,75.86,WALKING
3350,0.939,-0.685,-0.127,1.169,-44.5,33.8,94.2,109.53,WALKING
3400,0.955,-0.599,-0.140,1.136,-55.8,44.7,96.4,120.02,WALKING
3450,0.873,-0.543,-0.131,1.036,-59.5,38.2,91.3,115.48,WALKING
3500,0.794,-0.449,-0.153,0.925,-58.0,31.5,80.5,104.10,WALKING
3550,0.727,-0.439,-0.151,0.863,-35.6,18.2,65.9,77.08,WALKING
3600,0.701,-0.396,-0.135,0.816,-35.0,15.8,38.7,54.52,WALKING
3650,0.688,-0.373,-0.143,0.796,-14.5,-2.8,2.1,14.92,WALKING
3700,0.807,-0.430,-0.193,0.935,3.0,-14.7,-37.9,40.76,WALKING
3750,0.938,-0.460,-0.154,1.056,12.6,-37.3,-73.9,83.73,WALKING
3800,1.161,-0.511,-0.125,1.275,51.4,-52.7,-104.6,127.91,WALKING
3850,0.947,-0.503,-0.143,1.082,73.5,-55.3,-126.9,156.73,WALKING
3900,0.647,-0.753,-0.143,1.003,49.2,-15.9,-65.5,83.45,WALKING
3950,0.945,-0.548,-0.277,1.127,-14.9,-20.8,-38.1,45.89,WALKING
4000,0.777,-0.448,-0.178,0.914,94.5,-50.8,-47.8,117.46,WALKING
4050,0.632,-0.686,-0.130,0.942,102.2,-38.9,-43.1,117.54,WALKING
4100,0.595,-0.625,-0.185,0.883,19.9,-6.6,-38.0,43.40,WALKING
4150,0.664,-0.631,-0.271,0.955,21.4,-0.2,-28.6,35.72,WALKING
4200,0.688,-0.654,-0.262,0.985,16.6,7.0,-25.1,30.90,WALKING
4250,0.723,-0.689,-0.269,1.034,12.3,12.7,-12.6,21.71,WALKING
4300,0.778,-0.688,-0.291,1.079,-12.2,23.3,-9.3,27.90,WALKING
4350,0.929,-0.723,-0.272,1.208,1.8,18.9,-1.2,19.02,WALKING
4400,0.980,-0.720,-0.283,1.249,2.1,11.2,11.6,16.26,WALKING
4450,0.821,-0.788,-0.182,1.152,-14.5,9.3,51.4,54.21,WALKING
4500,0.935,-0.697,-0.081,1.169,-56.4,15.3,82.0,100.69,WALKING
4550,1.039,-0.598,-0.137,1.207,-40.4,7.2,94.9,103.39,WALKING
4600,0.953,-0.562,-0.121,1.113,-37.3,11.9,102.4,109.63,WALKING
4650,0.824,-0.489,-0.079,0.961,-34.9,9.0,105.5,111.49,WALKING
4700,0.762,-0.415,-0.062,0.870,-40.1,12.0,91.7,100.80,WALKING
4750,0.686,-0.356,-0.024,0.773,-30.8,13.7,58.1,67.17,WALKING
4800,0.708,-0.366,-0.124,0.807,-2.4,-12.5,28.4,31.12,WALKING
4850,0.765,-0.366,-0.174,0.866,19.2,-27.5,-20.9,39.52,WALKING
4900,0.831,-0.431,-0.122,0.944,28.8,-34.1,-66.5,80.09,WALKING
4950,0.847,-0.484,-0.135,0.985,47.5,-37.4,-95.7,113.20,WALKING
5000,1.277,-0.558,-0.196,1.407,53.2,-46.4,-133.7,151.19,WALKING
5050,0.798,-0.620,-0.120,1.018,86.1,-44.0,-133.2,164.59,WALKING
5100,0.861,-0.771,-0.198,1.173,38.1,-26.3,-73.2,86.61,WALKING
5150,0.906,-0.490,-0.161,1.043,38.0,-40.1,-62.7,83.57,WALKING
5200,0.700,-0.635,-0.028,0.946,133.0,-55.7,-66.7,158.87,WALKING
