
Recording started
time,accelX,accelY,accelZ,accelMagnitude,gyroX,gyroY,gyroZ,gyroMagnitude,activity
0,0.792,-0.491,-0.300,0.979,-3.2,0.8,5.0,5.99,WALKING
50,0.777,-0.473,-0.293,0.956,-5.1,-4.2,2.9,7.22,WALKING
100,0.781,-0.483,-0.291,0.963,-0.4,-0.7,-3.4,3.49,WALKING
150,0.776,-0.534,-0.301,0.989,-1.8,1.0,-3.2,3.81,WALKING
200,0.752,-0.553,-0.321,0.987,-1.5,1.5,1.3,2.49,WALKING
250,0.744,-0.547,-0.331,0.981,0.0,4.5,1.7,4.81,WALKING
300,0.800,-0.545,-0.332,1.023,1.6,0.0,3.7,4.03,WALKING
350,0.802,-0.558,-0.326,1.030,2.0,2.9,4.6,5.79,WALKING
400,0.635,-0.518,-0.338,0.886,8.6,-2.5,14.4,16.96,WALKING
450,0.530,-0.676,-0.434,0.962,37.8,-25.2,30.3,54.61,WALKING
500,0.547,-0.848,-0.502,1.127,34.6,-26.1,33.0,54.47,WALKING
550,0.627,-0.940,-0.468,1.223,14.2,-29.1,30.8,44.69,WALKING
600,0.680,-0.945,-0.451,1.249,6.3,-22.8,53.8,58.77,WALKING
650,0.903,-0.783,-0.401,1.261,-0.3,-17.6,58.5,61.09,WALKING
700,0.979,-0.600,-0.361,1.204,0.9,-18.2,57.0,59.84,WALKING
750,0.837,-0.261,-0.287,0.923,0.7,-18.1,27.0,32.51,WALKING
800,0.684,0.021,-0.270,0.736,-16.5,-19.3,-20.3,32.51,WALKING
850,0.846,-0.036,-0.214,0.873,13.9,-30.3,-70.3,77.80,WALKING
900,0.820,-0.263,-0.166,0.877,41.8,-15.4,-122.0,129.88,WALKING
950,0.782,-0.423,-0.282,0.933,65.6,-0.7,-145.2,159.33,WALKING
1000,0.755,-0.562,-0.332,0.998,38.3,18.2,-148.4,154.34,WALKING
1050,0.833,-0.717,-0.403,1.171,8.5,44.8,-150.3,157.06,WALKING
1100,1.036,-0.894,-0.479,1.450,3.2,38.7,-148.8,153.78,WALKING
1150,1.199,-0.887,-0.433,1.553,-54.6,5.5,-102.8,116.53,WALKING
1200,1.088,-1.056,-0.453,1.582,29.7,-27.2,-35.1,53.42,WALKING
1250,0.620,-0.983,-0.283,1.196,29.1,-28.9,53.0,67.02,WALKING
1300,0.648,-0.851,-0.323,1.117,-15.6,3.3,101.0,102.25,WALKING
1350,0.812,-0.708,-0.290,1.116,-72.0,6.9,119.1,139.34,WALKING
1400,0.937,-0.641,-0.186,1.150,-28.9,-10.2,143.2,146.44,WALKING
1450,0.914,-0.570,-0.194,1.095,-25.2,-6.9,161.7,163.80,WALKING
1500,0.924,-0.546,-0.160,1.085,-45.6,-0.9,177.5,183.27,WALKING
1550,1.117,-0.467,-0.243,1.235,-85.8,4.9,170.1,190.58,WALKING
