
Recording started
time,accelX,accelY,accelZ,accelMagnitude,gyroX,gyroY,gyroZ,gyroMagnitude,activity
0,0.794,-0.470,-0.318,0.976,-1.2,3.2,-1.6,3.77,WALKING
50,0.797,-0.487,-0.314,0.985,-0.4,2.6,2.9,3.92,WALKING
100,0.808,-0.486,-0.322,0.996,1.3,-1.8,-0.7,2.33,WALKING
150,0.797,-0.488,-0.321,0.988,2.5,-3.8,-0.7,4.60,WALKING
200,0.788,-0.482,-0.320,0.978,2.8,-3.9,-1.6,5.06,WALKING
250,0.792,-0.491,-0.322,0.986,1.1,1.4,-3.9,4.29,WALKING
300,0.797,-0.505,-0.324,0.998,-0.7,2.5,1.8,3.16,WALKING
350,0.797,-0.497,-0.323,0.993,-0.9,1.8,2.9,3.53,WALKING
400,0.791,-0.493,-0.313,0.983,0.7,0.0,-1.2,1.39,WALKING
450,0.798,-0.474,-0.305,0.977,4.7,-6.5,5.9,9.96,WALKING
500,0.840,-0.454,-0.305,1.002,6.0,-10.4,5.1,13.04,WALKING
550,0.865,-0.412,-0.298,1.003,15.2,-16.3,-0.4,22.29,WALKING
600,0.873,-0.395,-0.295,1.003,31.7,-21.0,-2.3,38.09,WALKING
650,0.849,-0.394,-0.291,0.980,46.2,-23.1,-9.3,52.48,WALKING
700,0.834,-0.384,-0.310,0.969,39.6,-23.8,-15.4,48.70,WALKING
750,0.762,-0.375,-0.275,0.893,47.0,-23.8,-28.7,59.99,WALKING
800,0.883,-0.424,-0.317,1.030,48.3,-20.8,-58.8,78.89,WALKING
850,0.895,-0.476,-0.328,1.065,68.4,-23.5,-73.7,103.26,WALKING
900,0.843,-0.553,-0.308,1.054,72.1,-27.9,-61.5,98.79,WALKING
950,0.895,-0.447,-0.285,1.040,65.2,-22.9,-59.4,91.13,WALKING
1000,0.785,-0.474,-0.276,0.958,66.2,-13.5,-70.6,97.72,WALKING
1050,0.703,-0.532,-0.332,0.942,47.7,-6.4,-90.0,102.06,WALKING
1100,0.725,-0.615,-0.319,1.003,10.6,1.7,-109.9,110.42,WALKING
1150,0.827,-0.731,-0.374,1.165,-8.1,14.0,-100.8,102.09,WALKING
1200,0.945,-0.751,-0.400,1.272,-23.3,-7.5,-62.7,67.31,WALKING
1250,1.248,-0.558,-0.239,1.388,-87.4,9.5,-30.5,93.06,WALKING
1300,1.092,-0.264,-0.183,1.138,-32.6,18.4,-10.7,38.93,WALKING
1350,0.712,-0.228,-0.348,0.825,-95.3,31.0,13.7,101.15,WALKING
1400,0.649,-0.154,-0.318,0.739,-64.6,-3.8,19.3,67.53,WALKING
1450,0.765,-0.548,-0.338,1.000,-9.3,-27.2,44.7,53.15,WALKING
1500,1.033,-0.686,-0.518,1.344,38.7,-54.6,92.3,114.01,WALKING
1550,1.076,-0.723,-0.362,1.346,31.5,-56.7,150.2,163.61,WALKING
1600,1.104,-0.676,-0.322,1.334,-27.7,-53.2,186.8,196.19,WALKING
1650,1.157,-0.555,-0.254,1.308,-67.6,-64.6,196.0,217.16,WALKING
1700,1.134,-0.508,-0.317,1.282,-31.7,-63.5,185.5,198.61,WALKING
1750,1.062,-0.595,-0.422,1.288,-2.9,-51.1,192.1,198.80,WALKING
1800,0.930,-0.658,-0.426,1.216,-6.5,-51.2,199.5,206.07,WALKING
1850,0.838,-0.540,-0.484,1.108,-6.1,-43.3,183.6,188.74,WALKING
1900,0.695,-0.431,-0.422,0.920,11.9,-38.7,143.4,149.01,WALKING
1950,0.504,-0.329,-0.311,0.677,29.1,-22.3,86.5,93.95,WALKING
2000,0.462,-0.207,-0.179,0.537,39.8,10.2,-6.0,41.52,WALKING
2050,0.404,-0.241,-0.203,0.512,0.0,38.6,-66.7,77.06,WALKING
2100,0.519,-0.295,-0.144,0.614,-38.0,52.2,-100.0,119.03,WALKING
2150,0.710,-0.405,-0.199,0.841,-30.3,69.1,-152.6,170.23,WALKING
2200,0.962,-0.619,-0.298,1.182,5.1,88.6,-209.8,227.80,WALKING
2250,0.995,-0.652,-0.307,1.229,30.9,88.9,-228.6,247.22,WALKING
2300,1.155,-0.677,-0.410,1.400,65.3,76.2,-235.2,255.71,WALKING
2350,1.206,-0.755,-0.360,1.468,102.3,19.6,-212.5,236.66,WALKING
2400,1.309,-0.742,-0.275,1.530,92.2,-3.8,-160.9,185.48,WALKING
2450,1.244,-0.634,-0.151,1.404,122.0,-3.5,-126.7,175.92,WALKING
2500,1.068,-0.538,-0.272,1.226,64.9,14.2,-109.1,127.74,WALKING
2550,1.119,-0.523,-0.375,1.291,7.7,7.5,-99.5,100.08,WALKING
2600,1.123,-0.523,-0.212,1.257,17.3,-4.4,-69.7,71.95,WALKING
2650,0.488,-0.472,-0.557,0.878,5.8,11.9,3.7,13.75,WALKING
2700,0.582,-0.355,-0.404,0.792,-26.6,-16.4,30.1,43.39,WALKING
2750,0.829,-0.378,-0.470,1.025,20.6,-45.2,62.4,79.76,WALKING
2800,0.905,-0.499,-0.308,1.078,76.8,-55.0,92.3,132.07,WALKING
2850,1.026,-0.700,-0.338,1.287,14.9,-26.3,140.9,144.11,WALKING
2900,1.155,-0.598,-0.321,1.340,-37.3,-31.9,174.0,180.79,WALKING
2950,1.119,-0.595,-0.322,1.308,-18.2,-36.1,189.6,193.86,WALKING
3000,1.077,-0.549,-0.312,1.248,-23.1,-41.5,182.0,188.10,WALKING
3050,0.976,-0.563,-0.285,1.162,-16.3,-36.7,168.1,172.83,WALKING
3100,0.897,-0.659,-0.331,1.161,-27.0,-20.0,168.4,171.72,WALKING
3150,0.736,-0.744,-0.433,1.133,-6.1,-1.3,164.7,164.82,WALKING
3200,0.610,-0.826,-0.633,1.206,-40.3,2.8,161.4,166.38,WALKING
3250,0.595,-0.778,-0.702,1.205,-35.9,-7.9,141.5,146.20,WALKING
3300,0.367,-0.682,-0.604,0.982,5.6,-35.2,126.1,131.04,WALKING
3350,0.279,-0.510,-0.380,0.695,1.1,-25.9,118.5,121.30,WALKING
3400,0.337,-0.359,-0.174,0.522,18.1,-12.6,74.2,77.41,WALKING
3450,0.349,-0.301,-0.118,0.476,17.8,0.7,7.0,19.14,WALKING
3500,0.261,-0.342,-0.167,0.461,-28.6,23.5,-51.6,63.50,WALKING
3550,0.253,-0.502,-0.293,0.634,-7.1,40.6,-85.5,94.92,WALKING
3600,0.353,-0.582,-0.394,0.786,4.5,43.6,-110.7,119.06,WALKING
3650,0.527,-0.616,-0.285,0.859,41.7,39.2,-130.4,142.41,WALKING
3700,0.622,-0.692,-0.335,0.989,51.8,40.3,-157.9,171.00,WALKING
3750,0.867,-0.779,-0.215,1.185,37.0,37.8,-177.7,185.41,WALKING
3800,1.123,-0.844,-0.210,1.420,33.8,35.9,-186.4,192.81,WALKING
3850,1.366,-0.882,-0.299,1.653,-20.1,41.0,-208.5,213.44,WALKING
3900,1.199,-0.813,-0.340,1.488,46.2,53.9,-215.4,226.80,WALKING
3950,0.814,-0.964,-0.423,1.331,42.7,57.5,-147.7,164.15,WALKING
4000,1.029,-0.720,-0.562,1.376,1.8,50.4,-103.4,115.04,WALKING
4050,0.934,-0.560,-0.332,1.138,45.0,11.4,-90.1,101.36,WALKING
4100,0.663,-0.766,-0.365,1.077,159.6,-13.5,-53.6,168.90,WALKING
4150,0.606,-0.756,-0.436,1.062,45.0,-5.5,-12.1,46.92,WALKING
4200,0.653,-0.646,-0.435,1.016,12.4,-16.0,19.9,28.39,WALKING
4250,0.762,-0.608,-0.426,1.064,2.9,-32.5,46.2,56.56,WALKING
4300,0.889,-0.681,-0.375,1.181,-7.8,-35.3,72.0,80.57,WALKING
4350,1.058,-0.747,-0.367,1.346,-52.7,-30.8,99.7,116.90,WALKING
